date,country_iso2,HTTP/2,HTTP/1.x,HTTP/3
2026-03-23 00:00:00+00:00,IO,46.932953,13.837375,39.229672
2026-03-30 00:00:00+00:00,IO,53.35277,16.618076,30.029155
2026-04-06 00:00:00+00:00,IO,58.275382,16.411683,25.312935
2026-04-13 00:00:00+00:00,IO,51.748252,14.405594,33.846154
2026-04-20 00:00:00+00:00,IO,54.987531,13.591022,31.421446
2026-04-27 00:00:00+00:00,IO,49.07293,10.630408,40.296663
2026-05-04 00:00:00+00:00,IO,52.689352,8.342481,38.968167
2026-05-11 00:00:00+00:00,IO,55.614973,11.016043,33.368984
2026-05-18 00:00:00+00:00,IO,58.600917,11.582569,29.816514
2026-05-25 00:00:00+00:00,IO,50.278087,10.678532,39.043382
2026-06-01 00:00:00+00:00,IO,55.811277,13.233602,30.955121
2026-06-08 00:00:00+00:00,IO,52.040816,19.387755,28.571429
2025-06-09 00:00:00+00:00,IN,58.213777,17.165054,24.62117
2025-06-16 00:00:00+00:00,IN,58.245837,16.286682,25.467481
2025-06-23 00:00:00+00:00,IN,57.723678,17.108309,25.168013
2025-06-30 00:00:00+00:00,IN,53.861306,20.011537,26.127157
2025-07-07 00:00:00+00:00,IN,48.903707,24.251698,26.844596
2025-07-14 00:00:00+00:00,IN,48.367413,25.036251,26.596336
2025-07-21 00:00:00+00:00,IN,47.183576,26.051506,26.764918
2025-07-28 00:00:00+00:00,IN,51.970125,25.027978,23.001897
2025-08-04 00:00:00+00:00,IN,56.821267,18.346888,24.831846
2025-08-11 00:00:00+00:00,IN,56.634402,17.631773,25.733826
2025-08-18 00:00:00+00:00,IN,56.451558,17.973384,25.575058
2025-08-25 00:00:00+00:00,IN,56.597339,17.579796,25.822864
2025-09-01 00:00:00+00:00,IN,56.723042,17.515367,25.761591
2025-09-08 00:00:00+00:00,IN,56.97719,18.0183,25.004511
2025-09-15 00:00:00+00:00,IN,60.352343,16.353663,23.293994
2025-09-22 00:00:00+00:00,IN,58.328168,17.808499,23.863334
2025-09-29 00:00:00+00:00,IN,55.570991,18.398901,26.030108
2025-10-06 00:00:00+00:00,IN,54.382116,19.317918,26.299966
2025-10-13 00:00:00+00:00,IN,55.129992,19.103699,25.76631
2025-10-20 00:00:00+00:00,IN,54.364528,19.283385,26.352087
2025-10-27 00:00:00+00:00,IN,54.500817,19.377271,26.121912
2025-11-03 00:00:00+00:00,IN,54.397086,18.707757,26.895157
2025-11-10 00:00:00+00:00,IN,54.673729,19.173255,26.153016
2025-11-17 00:00:00+00:00,IN,54.386473,19.334988,26.278539
2025-11-24 00:00:00+00:00,IN,54.32149,19.034231,26.644278
2025-12-01 00:00:00+00:00,IN,55.075218,19.554139,25.370644
2025-12-08 00:00:00+00:00,IN,55.236545,19.105553,25.657902
2025-12-15 00:00:00+00:00,IN,55.4029,20.713202,23.883898
2025-12-22 00:00:00+00:00,IN,54.047623,20.88565,25.066727
2025-12-29 00:00:00+00:00,IN,53.089487,21.882736,25.027778
2026-01-05 00:00:00+00:00,IN,54.39172,20.178645,25.429635
2026-01-12 00:00:00+00:00,IN,53.593143,19.848068,26.558788
2026-01-19 00:00:00+00:00,IN,52.202827,19.891445,27.905728
2026-01-26 00:00:00+00:00,IN,52.616066,19.471034,27.9129
2026-02-02 00:00:00+00:00,IN,53.248839,19.441368,27.309792
2026-02-09 00:00:00+00:00,IN,53.758788,18.792836,27.448376
2026-02-16 00:00:00+00:00,IN,52.52288,18.764462,28.712658
2026-02-23 00:00:00+00:00,IN,52.488863,18.719996,28.791141
2026-03-02 00:00:00+00:00,IN,53.456598,18.499455,28.043947
2026-03-09 00:00:00+00:00,IN,52.297116,18.863923,28.838962
2026-03-16 00:00:00+00:00,IN,52.715208,18.390261,28.894531
2026-03-23 00:00:00+00:00,IN,52.121915,18.891254,28.986831
2026-03-30 00:00:00+00:00,IN,51.572388,18.991661,29.435951
2026-04-06 00:00:00+00:00,IN,51.246125,19.255707,29.498168
2026-04-13 00:00:00+00:00,IN,52.229872,18.571618,29.19851
2026-04-20 00:00:00+00:00,IN,51.549326,18.697525,29.753149
2026-04-27 00:00:00+00:00,IN,51.304614,19.283252,29.412134
2026-05-04 00:00:00+00:00,IN,51.795629,18.622601,29.58177
2026-05-11 00:00:00+00:00,IN,51.060961,18.990596,29.948443
2026-05-18 00:00:00+00:00,IN,51.549854,18.501728,29.948418
2026-05-25 00:00:00+00:00,IN,51.0199,18.426175,30.553925
2026-06-01 00:00:00+00:00,IN,51.502677,16.668759,31.828563
2026-06-08 00:00:00+00:00,IN,51.447806,16.95922,31.592974
2025-06-09 00:00:00+00:00,IS,57.145685,19.986219,22.868096
2025-06-16 00:00:00+00:00,IS,63.153676,16.058576,20.787748
2025-06-23 00:00:00+00:00,IS,54.946273,18.425602,26.628125
2025-06-30 00:00:00+00:00,IS,54.680765,18.742634,26.5766
2025-07-07 00:00:00+00:00,IS,54.790669,17.87383,27.335501
2025-07-14 00:00:00+00:00,IS,54.39634,18.143912,27.459749
2025-07-21 00:00:00+00:00,IS,54.182254,17.65705,28.160697
2025-07-28 00:00:00+00:00,IS,56.47987,17.182147,26.337983
2025-08-04 00:00:00+00:00,IS,55.947045,16.993803,27.059152
2025-08-11 00:00:00+00:00,IS,54.549982,17.385932,28.064086
2025-08-18 00:00:00+00:00,IS,54.595352,17.435895,27.968752
2025-08-25 00:00:00+00:00,IS,54.436992,17.89701,27.665998
2025-09-01 00:00:00+00:00,IS,54.848415,17.371378,27.780208
2025-09-08 00:00:00+00:00,IS,55.129019,17.105098,27.765883
2025-09-15 00:00:00+00:00,IS,55.039741,16.884947,28.075311
2025-09-22 00:00:00+00:00,IS,55.065471,17.066216,27.868313
2025-09-29 00:00:00+00:00,IS,55.25063,17.614541,27.134829
2025-10-06 00:00:00+00:00,IS,54.721414,17.873938,27.404648
2025-10-13 00:00:00+00:00,IS,54.814776,17.243911,27.941313
2025-10-20 00:00:00+00:00,IS,54.303808,17.310246,28.385946
2025-10-27 00:00:00+00:00,IS,55.455259,16.979167,27.565574
2025-11-03 00:00:00+00:00,IS,55.59683,16.260665,28.142505
2025-11-10 00:00:00+00:00,IS,53.634041,18.804858,27.5611
2025-11-17 00:00:00+00:00,IS,53.808457,18.290966,27.900577
2025-11-24 00:00:00+00:00,IS,56.568401,15.752631,27.678969
2025-12-01 00:00:00+00:00,IS,53.925733,17.436012,28.638255
2025-12-08 00:00:00+00:00,IS,52.908373,17.60866,29.482967
2025-12-15 00:00:00+00:00,IS,52.85456,17.970279,29.175161
2025-12-22 00:00:00+00:00,IS,51.521292,17.779549,30.699159
2025-12-29 00:00:00+00:00,IS,51.262296,16.983926,31.753779
2026-01-05 00:00:00+00:00,IS,50.764832,16.360734,32.874434
2026-01-12 00:00:00+00:00,IS,49.296934,16.826579,33.876487
2026-01-19 00:00:00+00:00,IS,49.080488,16.950178,33.969334
2026-01-26 00:00:00+00:00,IS,48.549222,17.306666,34.144112
2026-02-02 00:00:00+00:00,IS,48.707125,18.017851,33.275024
2026-02-09 00:00:00+00:00,IS,49.181921,17.681694,33.136386
2026-02-16 00:00:00+00:00,IS,49.614701,17.277277,33.108022
2026-02-23 00:00:00+00:00,IS,51.254816,16.505253,32.239931
2026-03-02 00:00:00+00:00,IS,50.29116,17.482133,32.226707
2026-03-09 00:00:00+00:00,IS,49.097305,18.758875,32.14382
2026-03-16 00:00:00+00:00,IS,50.265991,19.656547,30.077462
2026-03-23 00:00:00+00:00,IS,50.90536,19.960699,29.13394
2026-03-30 00:00:00+00:00,IS,51.761527,20.51457,27.723903
2026-04-06 00:00:00+00:00,IS,50.798969,20.320878,28.880153
2026-04-13 00:00:00+00:00,IS,51.191845,19.977629,28.830526
2026-04-20 00:00:00+00:00,IS,45.843474,27.889594,26.266932
2026-04-27 00:00:00+00:00,IS,45.915703,28.669744,25.414552
2026-05-04 00:00:00+00:00,IS,45.440979,29.065548,25.493473
2026-05-11 00:00:00+00:00,IS,44.449463,30.278578,25.27196
2026-05-18 00:00:00+00:00,IS,45.570392,28.278236,26.151372
2026-05-25 00:00:00+00:00,IS,45.625828,28.551042,25.82313
2026-06-01 00:00:00+00:00,IS,47.683408,25.920374,26.396217
2026-06-08 00:00:00+00:00,IS,47.47972,24.561117,27.959163
2025-06-09 00:00:00+00:00,IQ,54.352141,23.267681,22.380178
2025-06-16 00:00:00+00:00,IQ,56.88724,20.811125,22.301636
2025-06-23 00:00:00+00:00,IQ,53.54548,24.372057,22.082463
2025-06-30 00:00:00+00:00,IQ,49.550343,27.571831,22.877826
2025-07-07 00:00:00+00:00,IQ,47.287294,28.66383,24.048877
2025-07-14 00:00:00+00:00,IQ,47.541286,29.225365,23.233349
2025-07-21 00:00:00+00:00,IQ,49.27013,27.164661,23.565209
2025-07-28 00:00:00+00:00,IQ,51.527184,25.566971,22.905845
2025-08-04 00:00:00+00:00,IQ,54.457975,21.68957,23.852456
2025-08-11 00:00:00+00:00,IQ,55.282205,20.659071,24.058724
2025-08-18 00:00:00+00:00,IQ,54.946189,21.508084,23.545727
2025-08-25 00:00:00+00:00,IQ,55.385209,20.245387,24.369404
2025-09-01 00:00:00+00:00,IQ,57.149134,18.902398,23.948468
2025-09-08 00:00:00+00:00,IQ,57.608043,18.257996,24.133962
2025-09-15 00:00:00+00:00,IQ,56.220182,19.641509,24.138308
2025-09-22 00:00:00+00:00,IQ,56.315541,19.039731,24.644728
2025-09-29 00:00:00+00:00,IQ,56.519156,19.788503,23.692341
2025-10-06 00:00:00+00:00,IQ,55.024646,20.563776,24.411578
2025-10-13 00:00:00+00:00,IQ,53.782387,20.842766,25.374847
2025-10-20 00:00:00+00:00,IQ,52.894696,22.593402,24.511902
2025-10-27 00:00:00+00:00,IQ,55.167613,20.572928,24.259459
2025-11-03 00:00:00+00:00,IQ,54.85337,21.462755,23.683874
2025-11-10 00:00:00+00:00,IQ,55.740785,21.176722,23.082493
2025-11-17 00:00:00+00:00,IQ,54.397034,22.566228,23.036738
2025-11-24 00:00:00+00:00,IQ,54.755128,22.90929,22.335582
2025-12-01 00:00:00+00:00,IQ,53.92712,24.798911,21.273969
2025-12-08 00:00:00+00:00,IQ,55.733613,23.810974,20.455414
2025-12-15 00:00:00+00:00,IQ,56.7295,23.076452,20.194049
2025-12-22 00:00:00+00:00,IQ,56.741572,23.023401,20.235027
2025-12-29 00:00:00+00:00,IQ,54.775579,22.424421,22.800001
2026-01-05 00:00:00+00:00,IQ,54.073004,21.353932,24.573064
2026-01-12 00:00:00+00:00,IQ,52.066627,23.351711,24.581662
2026-01-19 00:00:00+00:00,IQ,50.585132,25.389734,24.025134
2026-01-26 00:00:00+00:00,IQ,50.836887,25.743118,23.419995
2026-02-02 00:00:00+00:00,IQ,51.923097,23.030023,25.046879
2026-02-09 00:00:00+00:00,IQ,52.734355,22.478615,24.78703
2026-02-16 00:00:00+00:00,IQ,52.509564,25.648313,21.842123
2026-02-23 00:00:00+00:00,IQ,54.159909,25.337895,20.502196
2026-03-02 00:00:00+00:00,IQ,54.619729,24.705258,20.675012
2026-03-09 00:00:00+00:00,IQ,53.759347,24.931092,21.309561
2026-03-16 00:00:00+00:00,IQ,53.157144,24.158595,22.684261
2026-03-23 00:00:00+00:00,IQ,55.057582,21.394738,23.54768
2026-03-30 00:00:00+00:00,IQ,53.59022,23.952717,22.457062
2026-04-06 00:00:00+00:00,IQ,53.555078,24.743766,21.701155
2026-04-13 00:00:00+00:00,IQ,54.227852,23.844172,21.927976
2026-04-20 00:00:00+00:00,IQ,54.58156,23.252958,22.165482
2026-04-27 00:00:00+00:00,IQ,54.022849,23.662007,22.315144
2026-05-04 00:00:00+00:00,IQ,53.791523,24.850482,21.357995
2026-05-11 00:00:00+00:00,IQ,54.426179,23.808495,21.765326
2026-05-18 00:00:00+00:00,IQ,55.897803,22.424156,21.678042
2026-05-25 00:00:00+00:00,IQ,55.447224,22.596644,21.956132
2026-06-01 00:00:00+00:00,IQ,55.166565,23.389909,21.443526
2026-06-08 00:00:00+00:00,IQ,55.884982,22.27537,21.839648
2025-06-09 00:00:00+00:00,KP,68.627451,23.529412,7.843137
2025-06-16 00:00:00+00:00,KP,65.217391,30.434783,4.347826
2025-06-23 00:00:00+00:00,KP,68.965517,27.586207,3.448276
2025-06-30 00:00:00+00:00,KP,80.487805,14.634146,4.878049
2025-07-07 00:00:00+00:00,KP,81.355932,16.949153,1.694915
2025-07-14 00:00:00+00:00,KP,73.469388,24.489796,2.040816
2025-07-21 00:00:00+00:00,KP,62.5,34.375,3.125
2025-07-28 00:00:00+00:00,KP,60.0,26.666667,13.333333
2025-08-04 00:00:00+00:00,KP,62.962963,25.925926,11.111111
2025-08-11 00:00:00+00:00,KP,54.545455,31.818182,13.636364
2025-08-18 00:00:00+00:00,KP,65.079365,26.984127,7.936508
2025-08-25 00:00:00+00:00,KP,59.574468,27.659574,12.765957
2025-09-01 00:00:00+00:00,KP,81.818182,12.121212,6.060606
2025-09-08 00:00:00+00:00,KP,50.0,40.740741,9.259259
2025-09-15 00:00:00+00:00,KP,72.222222,13.194444,14.583333
2025-09-22 00:00:00+00:00,KP,61.22449,28.571429,10.204082
2025-09-29 00:00:00+00:00,KP,63.157895,31.578947,5.263158
2025-10-06 00:00:00+00:00,KP,54.794521,41.09589,4.109589
2025-10-13 00:00:00+00:00,KP,43.636364,52.727273,3.636364
2025-10-20 00:00:00+00:00,KP,50.0,33.333333,16.666667
2025-10-27 00:00:00+00:00,KP,66.666667,22.916667,10.416667
2025-11-03 00:00:00+00:00,KP,64.705882,29.411765,5.882353
2025-11-10 00:00:00+00:00,KP,71.621622,24.324324,4.054054
2025-11-17 00:00:00+00:00,KP,71.428571,20.408163,8.163265
2025-11-24 00:00:00+00:00,KP,82.352941,15.686275,1.960784
2025-12-01 00:00:00+00:00,KP,86.666667,10.666667,2.666667
2025-12-08 00:00:00+00:00,KP,93.137255,4.901961,1.960784
2025-12-15 00:00:00+00:00,KP,79.245283,16.981132,3.773585
2025-12-22 00:00:00+00:00,KP,92.546584,7.453416,0.0
2025-12-29 00:00:00+00:00,KP,87.179487,11.794872,1.025641
2026-01-05 00:00:00+00:00,KP,88.125,10.0,1.875
2026-01-12 00:00:00+00:00,KP,82.822086,16.564417,0.613497
2026-01-19 00:00:00+00:00,KP,79.802956,18.226601,1.970443
2026-01-26 00:00:00+00:00,KP,76.0,21.714286,2.285714
2026-02-02 00:00:00+00:00,KP,74.074074,25.396825,0.529101
2026-02-09 00:00:00+00:00,KP,79.347826,18.478261,2.173913
2026-02-16 00:00:00+00:00,KP,66.051661,13.284133,20.664207
2026-02-23 00:00:00+00:00,KP,68.115942,23.671498,8.21256
2026-03-02 00:00:00+00:00,KP,77.777778,18.888889,3.333333
2026-03-09 00:00:00+00:00,KP,78.205128,20.512821,1.282051
2026-03-16 00:00:00+00:00,KP,87.671233,10.273973,2.054795
2026-03-23 00:00:00+00:00,KP,82.517483,15.384615,2.097902
2026-03-30 00:00:00+00:00,KP,84.745763,7.627119,7.627119
2026-04-06 00:00:00+00:00,KP,85.810811,12.162162,2.027027
2026-04-13 00:00:00+00:00,KP,85.350318,12.738854,1.910828
2026-04-20 00:00:00+00:00,KP,90.344828,6.896552,2.758621
2026-04-27 00:00:00+00:00,KP,83.561644,12.328767,4.109589
2026-05-04 00:00:00+00:00,KP,82.285714,13.714286,4.0
2026-05-11 00:00:00+00:00,KP,88.172043,10.215054,1.612903
2026-05-18 00:00:00+00:00,KP,85.47486,13.96648,0.558659
2026-05-25 00:00:00+00:00,KP,85.576923,11.538462,2.884615
2026-06-01 00:00:00+00:00,KP,79.090909,16.363636,4.545455
2026-06-08 00:00:00+00:00,KP,80.0,10.0,10.0
2025-06-09 00:00:00+00:00,IT,58.259135,15.095125,26.64574
2025-06-16 00:00:00+00:00,IT,58.66809,14.115562,27.216348
2025-06-23 00:00:00+00:00,IT,58.233843,13.929964,27.836194
2025-06-30 00:00:00+00:00,IT,57.90781,13.926221,28.165969
2025-07-07 00:00:00+00:00,IT,57.950753,13.826208,28.223039
2025-07-14 00:00:00+00:00,IT,58.066845,14.221034,27.712121
2025-07-21 00:00:00+00:00,IT,57.95754,13.806244,28.236216
2025-07-28 00:00:00+00:00,IT,57.26451,14.183191,28.552299
2025-08-04 00:00:00+00:00,IT,56.996553,14.396619,28.606828
2025-08-11 00:00:00+00:00,IT,57.14738,14.035797,28.816823
2025-08-18 00:00:00+00:00,IT,57.207081,14.371197,28.421722
2025-08-25 00:00:00+00:00,IT,57.249271,14.29859,28.452139
2025-09-01 00:00:00+00:00,IT,57.45573,13.999796,28.544474
2025-09-08 00:00:00+00:00,IT,57.435076,14.244669,28.320254
2025-09-15 00:00:00+00:00,IT,57.399772,14.44477,28.155457
2025-09-22 00:00:00+00:00,IT,56.936753,14.469631,28.593615
2025-09-29 00:00:00+00:00,IT,56.106235,14.868113,29.025652
2025-10-06 00:00:00+00:00,IT,56.533184,14.09102,29.375796
2025-10-13 00:00:00+00:00,IT,56.557126,13.933361,29.509513
2025-10-20 00:00:00+00:00,IT,56.376487,14.311167,29.312346
2025-10-27 00:00:00+00:00,IT,56.103841,14.643023,29.253136
2025-11-03 00:00:00+00:00,IT,56.325925,13.842779,29.831297
2025-11-10 00:00:00+00:00,IT,56.616497,13.594573,29.78893
2025-11-17 00:00:00+00:00,IT,55.212502,15.603205,29.184292
2025-11-24 00:00:00+00:00,IT,57.021395,14.034675,28.94393
2025-12-01 00:00:00+00:00,IT,57.170673,14.125659,28.703669
2025-12-08 00:00:00+00:00,IT,57.478421,13.986945,28.534634
2025-12-15 00:00:00+00:00,IT,57.851878,14.059824,28.088298
2025-12-22 00:00:00+00:00,IT,55.761507,14.615824,29.622669
2025-12-29 00:00:00+00:00,IT,55.721777,14.97229,29.305933
2026-01-05 00:00:00+00:00,IT,55.649949,14.475188,29.874863
2026-01-12 00:00:00+00:00,IT,55.99172,14.060898,29.947382
2026-01-19 00:00:00+00:00,IT,54.611388,14.417738,30.970874
2026-01-26 00:00:00+00:00,IT,53.662539,15.322202,31.015259
2026-02-02 00:00:00+00:00,IT,52.756927,16.333946,30.909127
2026-02-09 00:00:00+00:00,IT,52.447415,17.736639,29.815947
2026-02-16 00:00:00+00:00,IT,52.808918,16.721813,30.469269
2026-02-23 00:00:00+00:00,IT,54.428473,15.997365,29.574162
2026-03-02 00:00:00+00:00,IT,54.027839,15.728497,30.243663
2026-03-09 00:00:00+00:00,IT,54.337084,15.061536,30.601379
2026-03-16 00:00:00+00:00,IT,54.381162,15.287671,30.331167
2026-03-23 00:00:00+00:00,IT,54.067737,15.677502,30.254761
2026-03-30 00:00:00+00:00,IT,53.786883,16.525642,29.687475
2026-04-06 00:00:00+00:00,IT,53.250464,16.890396,29.859141
2026-04-13 00:00:00+00:00,IT,53.130977,16.515209,30.353814
2026-04-20 00:00:00+00:00,IT,52.676571,16.838727,30.484702
2026-04-27 00:00:00+00:00,IT,53.946415,14.587967,31.465619
2026-05-04 00:00:00+00:00,IT,55.052,13.812186,31.135813
2026-05-11 00:00:00+00:00,IT,55.35583,13.495931,31.14824
2026-05-18 00:00:00+00:00,IT,56.636217,13.122177,30.241606
2026-05-25 00:00:00+00:00,IT,56.621553,13.461598,29.916849
2026-06-01 00:00:00+00:00,IT,55.620105,13.705163,30.674732
2026-06-08 00:00:00+00:00,IT,55.62828,14.001073,30.370647
2025-06-09 00:00:00+00:00,KM,51.623611,24.15933,24.217059
2025-06-16 00:00:00+00:00,KM,49.707045,26.665758,23.627197
2025-06-23 00:00:00+00:00,KM,51.208054,25.610738,23.181208
2025-06-30 00:00:00+00:00,KM,48.69898,27.589286,23.711735
2025-07-07 00:00:00+00:00,KM,49.618321,25.046065,25.335615
2025-07-14 00:00:00+00:00,KM,52.870295,21.202275,25.92743
2025-07-21 00:00:00+00:00,KM,52.960355,21.726656,25.312989
2025-07-28 00:00:00+00:00,KM,52.167163,21.218786,26.614051
2025-08-04 00:00:00+00:00,KM,53.550959,20.047346,26.401694
2025-08-11 00:00:00+00:00,KM,51.542585,23.978559,24.478856
2025-08-18 00:00:00+00:00,KM,49.99422,23.881632,26.124147
2025-08-25 00:00:00+00:00,KM,50.470763,23.439049,26.090188
2025-09-01 00:00:00+00:00,KM,48.830742,25.142207,26.027051
2025-09-08 00:00:00+00:00,KM,50.785469,23.686794,25.527737
2025-09-15 00:00:00+00:00,KM,47.962006,27.197307,24.840688
2025-09-22 00:00:00+00:00,KM,49.017682,25.859528,25.12279
2025-09-29 00:00:00+00:00,KM,49.936916,25.725461,24.337623
2025-10-06 00:00:00+00:00,KM,49.974677,24.512535,25.512788
2025-10-13 00:00:00+00:00,KM,48.427452,27.428972,24.143575
2025-10-20 00:00:00+00:00,KM,47.630221,29.223369,23.14641
2025-10-27 00:00:00+00:00,KM,51.257942,23.977128,24.76493
2025-11-03 00:00:00+00:00,KM,47.802259,28.5203,23.677441
2025-11-10 00:00:00+00:00,KM,52.552974,21.317335,26.129691
2025-11-17 00:00:00+00:00,KM,51.159655,24.892125,23.94822
2025-11-24 00:00:00+00:00,KM,48.918618,29.643255,21.438127
2025-12-01 00:00:00+00:00,KM,48.928987,28.614668,22.456345
2025-12-08 00:00:00+00:00,KM,49.446877,27.149113,23.40401
2025-12-15 00:00:00+00:00,KM,52.511618,25.082983,22.405399
2025-12-22 00:00:00+00:00,KM,51.883522,25.340883,22.775595
2025-12-29 00:00:00+00:00,KM,49.545946,27.535135,22.918919
2026-01-05 00:00:00+00:00,KM,49.233945,27.86048,22.905574
2026-01-12 00:00:00+00:00,KM,47.148412,27.986606,24.864982
2026-01-19 00:00:00+00:00,KM,49.005899,27.212148,23.781953
2026-01-26 00:00:00+00:00,KM,45.999566,29.56418,24.436253
2026-02-02 00:00:00+00:00,KM,47.589286,25.613839,26.796875
2026-02-09 00:00:00+00:00,KM,48.299863,24.064354,27.635783
2026-02-16 00:00:00+00:00,KM,46.338355,30.857474,22.804171
2026-02-23 00:00:00+00:00,KM,47.617916,30.093858,22.288226
2026-03-02 00:00:00+00:00,KM,45.465178,31.74907,22.785752
2026-03-09 00:00:00+00:00,KM,45.868172,29.970681,24.161147
2026-03-16 00:00:00+00:00,KM,44.995658,30.405992,24.59835
2026-03-23 00:00:00+00:00,KM,50.189593,20.813145,28.997261
2026-03-30 00:00:00+00:00,KM,51.172442,21.923636,26.903922
2026-04-06 00:00:00+00:00,KM,49.695335,23.823794,26.480871
2026-04-13 00:00:00+00:00,KM,50.775574,22.148046,27.076379
2026-04-20 00:00:00+00:00,KM,50.103316,21.745548,28.151136
2026-04-27 00:00:00+00:00,KM,52.10615,20.703454,27.190396
2026-05-04 00:00:00+00:00,KM,54.168974,20.640018,25.191009
2026-05-11 00:00:00+00:00,KM,52.04805,21.386373,26.565577
2026-05-18 00:00:00+00:00,KM,52.051749,21.518092,26.43016
2026-05-25 00:00:00+00:00,KM,53.939922,20.319983,25.740096
2026-06-01 00:00:00+00:00,KM,51.468776,19.525472,29.005752
2026-06-08 00:00:00+00:00,KM,49.897751,24.04908,26.05317
2025-06-09 00:00:00+00:00,JO,47.791138,23.960611,28.248252
2025-06-16 00:00:00+00:00,JO,49.126149,21.402524,29.471327
2025-06-23 00:00:00+00:00,JO,46.796459,22.943212,30.260329
2025-06-30 00:00:00+00:00,JO,45.053372,24.207402,30.739227
2025-07-07 00:00:00+00:00,JO,43.262146,25.423646,31.314208
2025-07-14 00:00:00+00:00,JO,44.485024,25.813662,29.701315
2025-07-21 00:00:00+00:00,JO,45.960311,23.87815,30.16154
2025-07-28 00:00:00+00:00,JO,47.323902,22.734426,29.941672
2025-08-04 00:00:00+00:00,JO,49.834652,18.892231,31.273117
2025-08-11 00:00:00+00:00,JO,50.380979,18.316081,31.30294
2025-08-18 00:00:00+00:00,JO,50.326048,18.70292,30.971033
2025-08-25 00:00:00+00:00,JO,50.644739,17.958513,31.396748
2025-09-01 00:00:00+00:00,JO,51.889311,17.276166,30.834523
2025-09-08 00:00:00+00:00,JO,51.783611,16.343239,31.873149
2025-09-15 00:00:00+00:00,JO,52.449191,17.058313,30.492496
2025-09-22 00:00:00+00:00,JO,53.017051,17.282625,29.700325
2025-09-29 00:00:00+00:00,JO,52.58785,17.683976,29.728173
2025-10-06 00:00:00+00:00,JO,53.430048,18.097954,28.471998
2025-10-13 00:00:00+00:00,JO,52.729614,18.553007,28.717379
2025-10-20 00:00:00+00:00,JO,52.356544,19.786558,27.856898
2025-10-27 00:00:00+00:00,JO,53.310223,19.189975,27.499803
2025-11-03 00:00:00+00:00,JO,52.315705,19.166079,28.518216
2025-11-10 00:00:00+00:00,JO,53.1385,18.981776,27.879724
2025-11-17 00:00:00+00:00,JO,52.636305,19.84452,27.519174
2025-11-24 00:00:00+00:00,JO,52.843003,20.269396,26.887601
2025-12-01 00:00:00+00:00,JO,50.030156,21.366069,28.603775
2025-12-08 00:00:00+00:00,JO,53.256574,20.859173,25.884253
2025-12-15 00:00:00+00:00,JO,51.232851,18.308037,30.459111
2025-12-22 00:00:00+00:00,JO,44.630295,15.809624,39.560082
2025-12-29 00:00:00+00:00,JO,37.848518,14.353034,47.798448
2026-01-05 00:00:00+00:00,JO,43.823649,17.237435,38.938915
2026-01-12 00:00:00+00:00,JO,42.21284,18.661846,39.125314
2026-01-19 00:00:00+00:00,JO,42.088077,17.839107,40.072816
2026-01-26 00:00:00+00:00,JO,43.616452,18.220767,38.162781
2026-02-02 00:00:00+00:00,JO,43.445112,16.921631,39.633257
2026-02-09 00:00:00+00:00,JO,43.941448,17.065935,38.992617
2026-02-16 00:00:00+00:00,JO,45.284051,18.872752,35.843198
2026-02-23 00:00:00+00:00,JO,46.876,18.932541,34.191458
2026-03-02 00:00:00+00:00,JO,46.107893,18.070326,35.821781
2026-03-09 00:00:00+00:00,JO,45.356083,18.551589,36.092328
2026-03-16 00:00:00+00:00,JO,44.665798,18.073242,37.260961
2026-03-23 00:00:00+00:00,JO,44.854226,15.789735,39.356039
2026-03-30 00:00:00+00:00,JO,46.546003,17.536081,35.917916
2026-04-06 00:00:00+00:00,JO,47.50382,19.396636,33.099544
2026-04-13 00:00:00+00:00,JO,47.063939,19.682325,33.253736
2026-04-20 00:00:00+00:00,JO,46.903481,18.169602,34.926917
2026-04-27 00:00:00+00:00,JO,46.281772,18.800323,34.917906
2026-05-04 00:00:00+00:00,JO,49.471729,20.647221,29.88105
2026-05-11 00:00:00+00:00,JO,49.273499,20.556786,30.169715
2026-05-18 00:00:00+00:00,JO,50.330157,19.788897,29.880946
2026-05-25 00:00:00+00:00,JO,49.587756,21.807191,28.605054
2026-06-01 00:00:00+00:00,JO,50.057479,20.84718,29.095341
2026-06-08 00:00:00+00:00,JO,50.621386,21.102083,28.276531
2025-06-09 00:00:00+00:00,JP,61.407968,17.874922,20.71711
2025-06-16 00:00:00+00:00,JP,61.817879,17.552247,20.629874
2025-06-23 00:00:00+00:00,JP,59.54801,18.027281,22.424709
2025-06-30 00:00:00+00:00,JP,59.363291,18.59232,22.044388
2025-07-07 00:00:00+00:00,JP,56.004084,19.318465,24.67745
2025-07-14 00:00:00+00:00,JP,54.089054,20.038216,25.87273
2025-07-21 00:00:00+00:00,JP,52.14481,19.950606,27.904584
2025-07-28 00:00:00+00:00,JP,52.561476,20.034248,27.404276
2025-08-04 00:00:00+00:00,JP,53.695744,18.326584,27.977672
2025-08-11 00:00:00+00:00,JP,54.060951,17.101012,28.838036
2025-08-18 00:00:00+00:00,JP,53.892164,17.126354,28.981482
2025-08-25 00:00:00+00:00,JP,55.103268,16.722111,28.174621
2025-09-01 00:00:00+00:00,JP,54.830668,16.998505,28.170828
2025-09-08 00:00:00+00:00,JP,54.546556,17.723733,27.72971
2025-09-15 00:00:00+00:00,JP,55.044485,16.77246,28.183056
