date,country_iso2,WINDOWS,ANDROID,MACOSX,IOS,LINUX,CHROMEOS,SMART_TV
2025-07-21 00:00:00+00:00,IN,20.039697,67.258031,3.220685,7.725931,1.529662,0.198128,0.027865
2025-07-28 00:00:00+00:00,IN,20.282729,66.824083,3.221434,7.953243,1.490746,0.201241,0.026525
2025-08-04 00:00:00+00:00,IN,19.935316,67.377895,3.239325,7.781276,1.444317,0.194934,0.026938
2025-08-11 00:00:00+00:00,IN,20.657316,66.332604,3.369268,7.987689,1.443445,0.192885,0.016792
2025-08-18 00:00:00+00:00,IN,22.618215,64.197685,3.633989,7.758259,1.574108,0.211511,0.006232
2025-08-25 00:00:00+00:00,IN,21.77418,64.728321,3.555698,7.607977,2.117102,0.210109,0.006613
2025-09-01 00:00:00+00:00,IN,22.081353,64.804573,3.63413,7.763425,1.501914,0.207854,0.00675
2025-09-08 00:00:00+00:00,IN,23.459777,63.70698,3.719889,7.341293,1.55624,0.210309,0.005512
2025-09-15 00:00:00+00:00,IN,19.290358,69.664184,2.897495,6.557199,1.407196,0.157499,0.026069
2025-09-22 00:00:00+00:00,IN,21.282698,67.181643,3.116202,6.662044,1.531705,0.182514,0.043194
2025-09-29 00:00:00+00:00,IN,19.555833,68.356756,3.10591,7.206985,1.555243,0.168917,0.050356
2025-10-06 00:00:00+00:00,IN,20.769506,66.606851,3.276999,7.045607,2.076899,0.188251,0.035887
2025-10-13 00:00:00+00:00,IN,20.578561,67.294833,3.193366,6.991829,1.712346,0.191933,0.037132
2025-10-20 00:00:00+00:00,IN,18.016967,69.826484,2.904032,7.147045,1.880718,0.179969,0.044786
2025-10-27 00:00:00+00:00,IN,20.570906,67.19906,3.271243,7.015217,1.706055,0.196939,0.040581
2025-11-03 00:00:00+00:00,IN,21.024928,66.212896,3.302276,7.181261,2.049589,0.190833,0.038217
2025-11-10 00:00:00+00:00,IN,21.505055,65.956252,3.415272,7.125061,1.755065,0.205824,0.037471
2025-11-17 00:00:00+00:00,IN,21.384964,66.456889,3.448352,6.896538,1.576585,0.200808,0.035865
2025-11-24 00:00:00+00:00,IN,20.822013,66.804145,3.558641,6.972052,1.600709,0.206258,0.036182
2025-12-01 00:00:00+00:00,IN,21.439589,66.17504,3.763993,6.772537,1.606897,0.204826,0.037118
2025-12-08 00:00:00+00:00,IN,21.393375,66.09099,3.906159,6.729653,1.64068,0.197338,0.041806
2025-12-15 00:00:00+00:00,IN,20.71076,65.843143,3.557502,7.97214,1.684276,0.191016,0.041163
2025-12-22 00:00:00+00:00,IN,19.016424,68.165305,3.125034,7.829931,1.615424,0.192334,0.055547
2025-12-29 00:00:00+00:00,IN,18.571165,68.382668,2.837261,8.349477,1.618541,0.184235,0.056653
2026-01-05 00:00:00+00:00,IN,20.383971,67.343268,3.203949,7.093395,1.70783,0.207947,0.05964
2026-01-12 00:00:00+00:00,IN,19.44105,68.123311,3.159962,7.326164,1.649464,0.201367,0.098682
2026-01-19 00:00:00+00:00,IN,21.551493,66.596313,3.222393,6.76468,1.59107,0.208329,0.065721
2026-01-26 00:00:00+00:00,IN,21.275121,66.670958,3.452579,6.757495,1.587593,0.196374,0.05988
2026-02-02 00:00:00+00:00,IN,21.729842,66.349138,3.404286,6.632949,1.630098,0.203367,0.05032
2026-02-09 00:00:00+00:00,IN,21.678622,66.727262,3.45259,6.362529,1.520791,0.208207,0.049999
2026-02-16 00:00:00+00:00,IN,22.371848,65.757192,3.801838,6.248338,1.561805,0.214659,0.044318
2026-02-23 00:00:00+00:00,IN,23.09825,64.97121,3.750914,6.369111,1.561526,0.214832,0.034156
2026-03-02 00:00:00+00:00,IN,22.80888,65.290585,3.563556,6.460311,1.631534,0.206762,0.038372
2026-03-09 00:00:00+00:00,IN,25.231857,62.817592,3.974542,6.093616,1.623725,0.215844,0.042824
2026-03-16 00:00:00+00:00,IN,22.878994,65.192783,3.733345,6.34729,1.569217,0.207171,0.0712
2026-03-23 00:00:00+00:00,IN,23.03412,65.118156,3.574237,6.529052,1.468535,0.213595,0.062305
2026-03-30 00:00:00+00:00,IN,21.99249,66.375934,3.378927,6.59835,1.408264,0.190087,0.055948
2026-04-06 00:00:00+00:00,IN,22.546213,65.421699,3.586657,6.707559,1.483338,0.201584,0.05295
2026-04-13 00:00:00+00:00,IN,22.44262,65.354676,3.601313,6.737253,1.609753,0.204247,0.050139
2026-04-20 00:00:00+00:00,IN,22.660298,65.152766,3.645709,6.720512,1.567926,0.208957,0.043832
2026-04-27 00:00:00+00:00,IN,22.186875,65.472594,3.754441,6.705754,1.630944,0.202893,0.046499
2026-05-04 00:00:00+00:00,IN,22.268204,65.392519,3.665081,6.833438,1.580628,0.211024,0.049106
2026-05-11 00:00:00+00:00,IN,22.134672,65.66358,3.75861,6.659541,1.514388,0.216327,0.052882
2026-05-18 00:00:00+00:00,IN,21.681148,66.257561,3.63606,6.606846,1.565384,0.200462,0.052537
2026-05-25 00:00:00+00:00,IN,20.744702,67.175835,3.616588,6.701822,1.51038,0.201147,0.049526
2026-06-01 00:00:00+00:00,IN,22.030481,65.824099,3.986498,6.301869,1.584111,0.207209,0.065734
2026-06-08 00:00:00+00:00,IN,25.651106,61.899593,4.590862,5.907516,1.651128,0.240984,0.058812
2025-06-09 00:00:00+00:00,KM,12.003266,74.850299,2.476864,9.118127,1.415351,0.136091,0.0
2025-06-16 00:00:00+00:00,KM,16.058394,73.208975,1.513923,8.083266,1.081373,0.054069,0.0
2025-06-23 00:00:00+00:00,KM,13.096591,75.823864,1.846591,8.636364,0.596591,0.0,0.0
2025-06-30 00:00:00+00:00,KM,12.162937,76.878944,1.893287,8.261618,0.631096,0.172117,0.0
2025-07-07 00:00:00+00:00,KM,11.90247,74.430542,2.021174,10.747514,0.705807,0.192493,0.0
2025-07-14 00:00:00+00:00,KM,14.309708,70.843131,2.149815,11.756802,0.806181,0.100773,0.033591
2025-07-21 00:00:00+00:00,KM,13.83871,71.290323,2.193548,11.387097,1.16129,0.129032,0.0
2025-07-28 00:00:00+00:00,KM,12.849513,69.902608,1.916431,14.294691,0.879673,0.157085,0.0
2025-08-04 00:00:00+00:00,KM,12.044903,70.782767,2.032767,13.895631,1.152913,0.091019,0.0
2025-08-11 00:00:00+00:00,KM,12.886115,70.421217,2.24649,13.603744,0.624025,0.187207,0.031201
2025-08-18 00:00:00+00:00,KM,13.178528,69.390832,2.050663,14.264174,1.055489,0.060314,0.0
2025-08-25 00:00:00+00:00,KM,13.309353,71.288424,1.569653,13.113146,0.686723,0.032701,0.0
2025-09-01 00:00:00+00:00,KM,11.864922,72.862793,2.22087,12.503803,0.42592,0.121692,0.0
2025-09-08 00:00:00+00:00,KM,13.702624,73.906706,1.982507,10.0,0.349854,0.058309,0.0
2025-09-15 00:00:00+00:00,KM,15.979943,71.550033,1.329845,10.355352,0.654022,0.130804,0.0
2025-09-22 00:00:00+00:00,KM,17.262278,70.15674,1.650993,10.114943,0.710554,0.083595,0.020899
2025-09-29 00:00:00+00:00,KM,16.95127,71.574344,1.561849,8.933778,0.832986,0.145773,0.0
2025-10-06 00:00:00+00:00,KM,14.863388,73.726776,1.726776,8.939891,0.677596,0.043716,0.021858
2025-10-13 00:00:00+00:00,KM,22.345607,67.114748,1.831288,7.909605,0.681862,0.116891,0.0
2025-10-20 00:00:00+00:00,KM,24.165342,65.878378,1.371224,7.869634,0.63593,0.059618,0.019873
2025-10-27 00:00:00+00:00,KM,18.337731,69.854881,2.154793,8.619173,0.835532,0.153914,0.043975
2025-11-03 00:00:00+00:00,KM,24.125162,66.561748,1.647843,7.27643,0.240696,0.129606,0.018515
2025-11-10 00:00:00+00:00,KM,15.97465,73.186189,2.032343,7.757867,0.786713,0.196678,0.065559
2025-11-17 00:00:00+00:00,KM,18.867925,70.777727,1.955821,7.52416,0.759319,0.115048,0.0
2025-11-24 00:00:00+00:00,KM,22.226318,67.029119,1.750829,7.980096,0.958349,0.03686,0.01843
2025-12-01 00:00:00+00:00,KM,23.77261,66.626913,1.689525,7.096005,0.715564,0.099384,0.0
2025-12-08 00:00:00+00:00,KM,22.549597,66.529169,1.787468,8.30878,0.746415,0.07857,0.0
2025-12-15 00:00:00+00:00,KM,19.020283,70.43628,1.377727,8.342901,0.727134,0.095675,0.0
2025-12-22 00:00:00+00:00,KM,17.915042,71.147137,1.374923,8.844654,0.636158,0.082085,0.0
2025-12-29 00:00:00+00:00,KM,19.621405,70.567892,1.001092,8.172552,0.564252,0.072807,0.0
2026-01-05 00:00:00+00:00,KM,22.119398,66.321902,1.70568,9.1272,0.598802,0.127019,0.0
2026-01-12 00:00:00+00:00,KM,19.848839,70.091776,1.349649,8.169876,0.485874,0.053986,0.0
2026-01-19 00:00:00+00:00,KM,22.984312,66.654506,1.514046,8.336374,0.419555,0.091208,0.0
2026-01-26 00:00:00+00:00,KM,24.649299,65.421753,1.512115,7.852068,0.510111,0.054655,0.0
2026-02-02 00:00:00+00:00,KM,22.494217,66.595991,1.966076,8.673863,0.212028,0.057826,0.0
2026-02-09 00:00:00+00:00,KM,18.934911,70.332585,1.83636,8.345236,0.448888,0.10202,0.0
2026-02-16 00:00:00+00:00,KM,26.687697,62.586751,1.934805,8.264984,0.399579,0.126183,0.0
2026-02-23 00:00:00+00:00,KM,24.048405,65.50055,1.870187,7.89879,0.572057,0.110011,0.0
2026-03-02 00:00:00+00:00,KM,30.189743,60.172835,1.521698,7.495773,0.526019,0.093932,0.0
2026-03-09 00:00:00+00:00,KM,25.619369,63.926426,1.726727,7.939189,0.694444,0.093844,0.0
2026-03-16 00:00:00+00:00,KM,18.258324,72.210026,1.04281,7.939993,0.530553,0.018295,0.0
2026-03-23 00:00:00+00:00,KM,19.548187,68.518856,1.730734,9.582802,0.528329,0.091091,0.0
2026-03-30 00:00:00+00:00,KM,23.858883,64.739043,2.309511,8.474268,0.600109,0.018185,0.0
2026-04-06 00:00:00+00:00,KM,24.968677,63.14659,2.362628,8.967245,0.501163,0.053696,0.0
2026-04-13 00:00:00+00:00,KM,24.484134,64.608982,1.699324,8.791399,0.346801,0.06936,0.0
2026-04-20 00:00:00+00:00,KM,28.963153,60.634105,1.645244,8.431877,0.257069,0.068552,0.0
2026-04-27 00:00:00+00:00,KM,26.724638,60.869565,2.125604,9.507246,0.657005,0.096618,0.019324
2026-05-04 00:00:00+00:00,KM,25.948827,60.916844,2.601279,9.978678,0.426439,0.10661,0.021322
2026-05-11 00:00:00+00:00,KM,24.620511,64.03184,2.054795,8.848575,0.44428,0.0,0.0
2026-05-18 00:00:00+00:00,KM,24.980016,63.069544,2.218225,8.972822,0.679456,0.039968,0.039968
2026-05-25 00:00:00+00:00,KM,21.15808,66.556583,1.827389,9.97358,0.396301,0.088067,0.0
2026-06-01 00:00:00+00:00,KM,22.672234,64.822547,2.881002,9.102296,0.45929,0.06263,0.0
2026-06-08 00:00:00+00:00,KM,25.762712,62.627119,1.610169,9.40678,0.59322,0.0,0.0
2025-06-09 00:00:00+00:00,IR,56.935926,19.273444,12.989207,2.509007,8.278451,0.010148,0.003816
2025-06-16 00:00:00+00:00,IR,82.352854,9.019009,4.107598,1.908752,2.596716,0.01359,0.00148
2025-06-23 00:00:00+00:00,IR,80.803403,7.940076,5.847697,1.295088,4.105304,0.006977,0.001456
2025-06-30 00:00:00+00:00,IR,75.60342,10.10326,7.612538,1.42626,5.245972,0.006347,0.002204
2025-07-07 00:00:00+00:00,IR,69.955752,11.978108,10.090525,1.442689,6.522525,0.008073,0.002326
2025-07-14 00:00:00+00:00,IR,72.989831,10.672053,9.15492,1.426389,5.745698,0.008816,0.002293
2025-07-21 00:00:00+00:00,IR,72.028851,11.399032,9.184807,1.585337,5.792166,0.007746,0.002061
2025-07-28 00:00:00+00:00,IR,71.311921,11.431322,9.447692,1.720404,6.078685,0.007732,0.002245
2025-08-04 00:00:00+00:00,IR,69.634374,12.939247,9.361441,1.949979,6.104783,0.007983,0.002194
2025-08-11 00:00:00+00:00,IR,68.819725,12.00378,10.500084,1.818039,6.850753,0.006415,0.001205
2025-08-18 00:00:00+00:00,IR,66.715028,12.402185,11.486368,1.966825,7.420966,0.007822,0.000807
2025-08-25 00:00:00+00:00,IR,68.427547,10.977428,11.403187,1.511334,7.67066,0.008837,0.001007
2025-09-01 00:00:00+00:00,IR,61.833469,11.868981,15.0358,1.375202,9.872614,0.013182,0.000752
2025-09-08 00:00:00+00:00,IR,58.75559,12.48333,16.31624,1.366473,11.062227,0.014547,0.001593
2025-09-15 00:00:00+00:00,IR,51.478622,22.131075,14.437425,2.449517,9.468415,0.028896,0.006049
2025-09-22 00:00:00+00:00,IR,46.435145,27.794549,13.06429,3.459244,9.189309,0.048686,0.008777
2025-09-29 00:00:00+00:00,IR,45.791806,28.706206,12.639674,3.058191,9.737668,0.059258,0.007197
2025-10-06 00:00:00+00:00,IR,47.085665,27.021321,12.389124,3.040992,10.401304,0.053627,0.007968
2025-10-13 00:00:00+00:00,IR,49.491169,24.441289,12.362067,3.554892,10.087287,0.056146,0.00715
2025-10-20 00:00:00+00:00,IR,50.734932,21.774732,12.568532,2.902635,11.959272,0.053602,0.006294
2025-10-27 00:00:00+00:00,IR,51.047126,22.216607,13.024265,3.041497,10.609335,0.05429,0.00688
2025-11-03 00:00:00+00:00,IR,52.576091,20.345757,13.004527,3.044094,10.968036,0.052942,0.008553
2025-11-10 00:00:00+00:00,IR,56.040261,24.069084,8.622477,3.178861,8.025384,0.056539,0.007394
2025-11-17 00:00:00+00:00,IR,60.69861,23.194166,7.678131,2.986411,5.382481,0.05214,0.008061
2025-11-24 00:00:00+00:00,IR,60.059343,23.195048,7.869208,3.735602,5.092092,0.04062,0.008087
2025-12-01 00:00:00+00:00,IR,56.986099,25.956693,8.40635,3.056249,5.543116,0.042767,0.008726
2025-12-08 00:00:00+00:00,IR,54.653425,28.404134,8.013718,3.587511,5.29149,0.041609,0.008112
2025-12-15 00:00:00+00:00,IR,54.111937,30.16564,7.680912,3.225383,4.783157,0.025176,0.007795
2025-12-22 00:00:00+00:00,IR,52.872473,31.617761,7.351511,3.398017,4.725522,0.025748,0.008967
2025-12-29 00:00:00+00:00,IR,50.947379,32.455347,8.191214,3.089955,5.283338,0.024422,0.008345
2026-01-05 00:00:00+00:00,IR,63.897133,24.528507,5.496206,2.446565,3.603744,0.021506,0.006339
2026-01-12 00:00:00+00:00,IR,88.25651,4.55665,1.477833,2.331105,3.114004,0.263899,0.0
2026-01-19 00:00:00+00:00,IR,85.896814,6.44124,2.53626,3.033899,2.002467,0.08932,0.0
2026-01-26 00:00:00+00:00,IR,64.393084,15.973126,10.865163,4.398654,4.329851,0.038463,0.001658
2026-02-02 00:00:00+00:00,IR,66.707811,15.990492,9.787482,3.055583,4.422,0.033257,0.003375
2026-02-09 00:00:00+00:00,IR,72.461623,11.832373,9.779273,2.345587,3.547151,0.030759,0.003233
2026-02-16 00:00:00+00:00,IR,74.493083,10.603735,9.208512,1.9789,3.682798,0.029962,0.003009
2026-02-23 00:00:00+00:00,IR,73.141048,11.600879,9.195558,2.156625,3.87653,0.026359,0.003001
2026-03-02 00:00:00+00:00,IR,40.8272,18.032517,15.588268,7.019664,17.34593,1.180929,0.005493
2026-03-09 00:00:00+00:00,IR,59.008844,21.283165,5.866346,5.986708,7.237427,0.612277,0.005233
2026-03-16 00:00:00+00:00,IR,57.797986,19.516965,3.461426,7.059744,11.078518,1.085362,0.0
2026-03-23 00:00:00+00:00,IR,48.136282,25.982652,2.844417,9.267797,12.776432,0.976791,0.015629
2026-03-30 00:00:00+00:00,IR,60.423601,23.880484,2.269289,5.839637,6.875946,0.711044,0.0
2026-04-06 00:00:00+00:00,IR,61.088376,22.215726,3.191075,7.385755,5.826756,0.28744,0.004872
2026-04-13 00:00:00+00:00,IR,92.130761,4.285726,0.933895,1.163985,1.422737,0.062897,0.0
2026-04-20 00:00:00+00:00,IR,83.529456,9.644334,1.235291,2.53669,2.942788,0.109552,0.001889
2026-04-27 00:00:00+00:00,IR,87.057065,7.740728,1.047489,2.141156,1.961309,0.052253,0.0
2026-05-04 00:00:00+00:00,IR,79.980947,11.493897,1.773147,3.894016,2.809169,0.047633,0.001191
2026-05-11 00:00:00+00:00,IR,84.402402,9.67536,1.660781,2.605526,1.613099,0.040408,0.002424
2026-05-18 00:00:00+00:00,IR,87.709949,6.515574,2.511937,1.745492,1.48568,0.031051,0.000317
2026-05-25 00:00:00+00:00,IR,85.594104,7.256339,3.889748,1.123119,2.122915,0.012759,0.001016
2026-06-01 00:00:00+00:00,IR,93.271564,2.526105,2.358376,0.827053,1.007234,0.009364,0.000304
2026-06-08 00:00:00+00:00,IR,94.307962,1.861407,2.082371,0.76262,0.976457,0.008862,0.000321
2025-06-09 00:00:00+00:00,KG,29.978476,45.477358,3.950909,18.566062,1.970798,0.040875,0.015522
2025-06-16 00:00:00+00:00,KG,30.759819,44.543393,3.838486,19.292109,1.504118,0.041184,0.020891
2025-06-23 00:00:00+00:00,KG,32.497723,42.368719,3.779635,19.635515,1.668554,0.02585,0.024004
2025-06-30 00:00:00+00:00,KG,31.119562,42.580987,4.148801,20.257012,1.852247,0.023282,0.018109
2025-07-07 00:00:00+00:00,KG,28.219536,46.449284,3.739914,20.015616,1.522927,0.029364,0.023358
2025-07-14 00:00:00+00:00,KG,26.501107,47.359545,3.745044,20.945981,1.417426,0.016092,0.014805
2025-07-21 00:00:00+00:00,KG,25.207097,48.753506,3.497489,21.046898,1.452612,0.026091,0.016307
2025-07-28 00:00:00+00:00,KG,28.369183,46.714265,3.359195,20.173856,1.337105,0.031575,0.014821
2025-08-04 00:00:00+00:00,KG,29.872434,45.433326,3.768965,19.482315,1.398436,0.024285,0.020238
2025-08-11 00:00:00+00:00,KG,35.677922,40.23278,4.871467,17.597007,1.580349,0.025185,0.015291
2025-08-18 00:00:00+00:00,KG,41.76986,35.463963,4.992716,15.942293,1.798794,0.027316,0.005058
2025-08-25 00:00:00+00:00,KG,41.74166,34.623179,5.118081,15.980091,2.492886,0.036753,0.007351
2025-09-01 00:00:00+00:00,KG,40.728896,35.678525,5.105544,16.654065,1.781883,0.030652,0.020434
2025-09-08 00:00:00+00:00,KG,40.739499,34.257627,6.147478,16.194619,2.611912,0.03641,0.012456
2025-09-15 00:00:00+00:00,KG,30.201104,45.796484,5.091084,17.007659,1.839667,0.035968,0.028034
2025-09-22 00:00:00+00:00,KG,30.996767,45.989686,4.340759,16.905222,1.706555,0.038745,0.022267
2025-09-29 00:00:00+00:00,KG,31.564085,45.620917,4.244925,16.70276,1.797851,0.03859,0.030872
2025-10-06 00:00:00+00:00,KG,30.708819,46.308993,4.204302,16.485744,2.230475,0.033101,0.028567
2025-10-13 00:00:00+00:00,KG,31.779245,45.876832,3.892577,16.45349,1.941109,0.033328,0.023419
2025-10-20 00:00:00+00:00,KG,31.125869,44.03305,4.236057,17.416876,3.121071,0.043089,0.023988
2025-10-27 00:00:00+00:00,KG,31.725705,44.230243,4.012945,17.673451,2.31104,0.021963,0.024652
2025-11-03 00:00:00+00:00,KG,32.860272,42.149919,3.68907,18.315437,2.928409,0.025087,0.031806
2025-11-10 00:00:00+00:00,KG,32.755805,42.709943,4.281306,17.894015,2.297541,0.036513,0.024877
2025-11-17 00:00:00+00:00,KG,34.410858,41.028535,4.385775,18.665003,1.444145,0.039233,0.02645
2025-11-24 00:00:00+00:00,KG,32.948283,43.206773,4.809132,17.48647,1.478121,0.043418,0.027803
2025-12-01 00:00:00+00:00,KG,31.192535,46.642133,4.199986,16.631673,1.269243,0.039036,0.025392
2025-12-08 00:00:00+00:00,KG,32.662748,44.893704,4.141351,16.885892,1.349124,0.038914,0.028267
2025-12-15 00:00:00+00:00,KG,31.696904,44.520175,4.388324,17.74573,1.58704,0.038414,0.023414
2025-12-22 00:00:00+00:00,KG,30.568407,46.727054,4.229425,16.88669,1.52568,0.038223,0.02452
2025-12-29 00:00:00+00:00,KG,25.151699,51.098924,3.643487,18.625832,1.35514,0.088177,0.03674
2026-01-05 00:00:00+00:00,KG,25.593789,48.912369,3.631304,20.362998,1.41852,0.04051,0.04051
2026-01-12 00:00:00+00:00,KG,30.829958,45.699011,3.960052,17.998327,1.443448,0.047557,0.021647
2026-01-19 00:00:00+00:00,KG,31.520726,45.127475,3.956904,17.859091,1.470075,0.044722,0.021006
2026-01-26 00:00:00+00:00,KG,32.052072,44.758686,3.96049,17.881707,1.287381,0.037045,0.02262
2026-02-02 00:00:00+00:00,KG,29.780778,45.356674,3.876699,19.60315,1.323946,0.035719,0.023034
2026-02-09 00:00:00+00:00,KG,30.202729,44.061253,4.042403,20.292703,1.344917,0.035127,0.020868
2026-02-16 00:00:00+00:00,KG,31.282344,43.733468,4.346357,19.118366,1.453338,0.038813,0.027313
2026-02-23 00:00:00+00:00,KG,30.255434,44.492966,4.074459,19.754067,1.357248,0.031895,0.033931
2026-03-02 00:00:00+00:00,KG,28.600003,46.504516,4.149474,19.251271,1.447451,0.032317,0.014968
2026-03-09 00:00:00+00:00,KG,28.493635,46.069618,4.447039,19.038122,1.897509,0.034788,0.019289
2026-03-16 00:00:00+00:00,KG,28.59864,46.536467,4.231119,19.122321,1.453432,0.033207,0.024814
2026-03-23 00:00:00+00:00,KG,28.904377,44.943466,4.397664,20.265627,1.431709,0.038798,0.01836
2026-03-30 00:00:00+00:00,KG,29.113488,44.753783,4.637878,20.00298,1.422989,0.044375,0.024506
2026-04-06 00:00:00+00:00,KG,29.846315,43.561943,5.053856,20.051003,1.426273,0.040299,0.020311
2026-04-13 00:00:00+00:00,KG,28.811237,45.74684,4.788139,19.000382,1.568474,0.05525,0.029677
2026-04-20 00:00:00+00:00,KG,28.747485,46.426813,4.753308,18.384726,1.629619,0.040725,0.017323
2026-04-27 00:00:00+00:00,KG,29.175035,47.319741,4.427285,17.459563,1.550337,0.04635,0.021689
2026-05-04 00:00:00+00:00,KG,27.038237,47.443447,4.554517,19.383699,1.515292,0.037959,0.026849
2026-05-11 00:00:00+00:00,KG,29.3115,46.015844,4.847519,18.136734,1.618201,0.053457,0.016746
2026-05-18 00:00:00+00:00,KG,28.876618,47.102276,5.067489,17.208418,1.678324,0.05215,0.014725
2026-05-25 00:00:00+00:00,KG,29.218511,45.977031,5.373586,17.506371,1.808637,0.098196,0.017668
2026-06-01 00:00:00+00:00,KG,29.110385,47.247036,5.169511,16.32432,2.053763,0.071477,0.023508
2026-06-08 00:00:00+00:00,KG,30.441888,46.294941,5.279121,16.198196,1.728331,0.04445,0.013074
2025-06-09 00:00:00+00:00,KP,44.444444,55.555556,0.0,0.0,0.0,0.0,0.0
2025-06-16 00:00:00+00:00,KP,60.0,40.0,0.0,0.0,0.0,0.0,0.0
2025-06-23 00:00:00+00:00,KP,37.5,62.5,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:00:00+00:00,KP,76.923077,15.384615,0.0,7.692308,0.0,0.0,0.0
2025-07-07 00:00:00+00:00,KP,77.777778,0.0,0.0,22.222222,0.0,0.0,0.0
2025-07-14 00:00:00+00:00,KP,37.5,50.0,12.5,0.0,0.0,0.0,0.0
2025-07-21 00:00:00+00:00,KP,33.333333,44.444444,0.0,22.222222,0.0,0.0,0.0
2025-07-28 00:00:00+00:00,KP,44.444444,22.222222,0.0,22.222222,11.111111,0.0,0.0
2025-08-04 00:00:00+00:00,KP,43.75,31.25,0.0,18.75,6.25,0.0,0.0
2025-08-11 00:00:00+00:00,KP,37.5,25.0,0.0,37.5,0.0,0.0,0.0
2025-08-18 00:00:00+00:00,KP,21.428571,28.571429,14.285714,35.714286,0.0,0.0,0.0
2025-08-25 00:00:00+00:00,KP,33.333333,33.333333,0.0,16.666667,16.666667,0.0,0.0
2025-09-01 00:00:00+00:00,KP,40.0,40.0,0.0,20.0,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,KP,37.5,25.0,0.0,37.5,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,KP,50.0,22.222222,8.333333,16.666667,2.777778,0.0,0.0
2025-09-22 00:00:00+00:00,KP,35.0,25.0,10.0,30.0,0.0,0.0,0.0
2025-09-29 00:00:00+00:00,KP,22.727273,50.0,22.727273,0.0,4.545455,0.0,0.0
2025-10-06 00:00:00+00:00,KP,51.724138,34.482759,6.896552,6.896552,0.0,0.0,0.0
2025-10-13 00:00:00+00:00,KP,70.588235,5.882353,0.0,23.529412,0.0,0.0,0.0
2025-10-20 00:00:00+00:00,KP,17.647059,41.176471,35.294118,5.882353,0.0,0.0,0.0
2025-10-27 00:00:00+00:00,KP,50.0,33.333333,8.333333,8.333333,0.0,0.0,0.0
2025-11-03 00:00:00+00:00,KP,7.692308,23.076923,46.153846,23.076923,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,KP,56.25,18.75,12.5,12.5,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,KP,30.0,30.0,10.0,30.0,0.0,0.0,0.0
2025-11-24 00:00:00+00:00,KP,40.909091,50.0,9.090909,0.0,0.0,0.0,0.0
2025-12-01 00:00:00+00:00,KP,70.0,10.0,20.0,0.0,0.0,0.0,0.0
2025-12-08 00:00:00+00:00,KP,66.666667,11.111111,11.111111,11.111111,0.0,0.0,0.0
2025-12-15 00:00:00+00:00,KP,28.571429,42.857143,14.285714,14.285714,0.0,0.0,0.0
2025-12-22 00:00:00+00:00,KP,62.5,12.5,25.0,0.0,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,KP,50.0,10.0,30.0,10.0,0.0,0.0,0.0
2026-01-05 00:00:00+00:00,KP,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,KP,81.818182,9.090909,9.090909,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,KP,55.555556,22.222222,11.111111,0.0,11.111111,0.0,0.0
2026-01-26 00:00:00+00:00,KP,50.0,6.25,43.75,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,KP,20.0,0.0,80.0,0.0,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,KP,57.894737,10.526316,26.315789,5.263158,0.0,0.0,0.0
2026-02-16 00:00:00+00:00,KP,55.555556,22.222222,22.222222,0.0,0.0,0.0,0.0
2026-02-23 00:00:00+00:00,KP,57.142857,14.285714,14.285714,14.285714,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,KP,76.923077,15.384615,7.692308,0.0,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,KP,25.0,0.0,50.0,12.5,12.5,0.0,0.0
2026-03-16 00:00:00+00:00,KP,55.555556,33.333333,0.0,11.111111,0.0,0.0,0.0
2026-03-23 00:00:00+00:00,KP,71.428571,28.571429,0.0,0.0,0.0,0.0,0.0
2026-03-30 00:00:00+00:00,KP,69.230769,23.076923,0.0,7.692308,0.0,0.0,0.0
2026-04-06 00:00:00+00:00,KP,53.846154,23.076923,15.384615,7.692308,0.0,0.0,0.0
2026-04-13 00:00:00+00:00,KP,66.666667,8.333333,16.666667,8.333333,0.0,0.0,0.0
2026-04-20 00:00:00+00:00,KP,54.545455,9.090909,36.363636,0.0,0.0,0.0,0.0
2026-04-27 00:00:00+00:00,KP,38.095238,4.761905,57.142857,0.0,0.0,0.0,0.0
2026-05-04 00:00:00+00:00,KP,50.0,25.0,12.5,12.5,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,KP,46.666667,20.0,33.333333,0.0,0.0,0.0,0.0
2026-05-18 00:00:00+00:00,KP,53.846154,7.692308,38.461538,0.0,0.0,0.0,0.0
2026-05-25 00:00:00+00:00,KP,56.25,6.25,25.0,12.5,0.0,0.0,0.0
2026-06-01 00:00:00+00:00,KP,25.0,15.0,30.0,25.0,5.0,0.0,0.0
2026-06-08 00:00:00+00:00,KP,50.0,25.0,0.0,25.0,0.0,0.0,0.0
