date,country_iso2,chrome,safari,edge,firefox,samsung,opera,ucbrowser,yandex,brave,coccoc
2026-03-16 00:00:00+00:00,BR,79.795648,10.312682,3.463766,1.742642,3.370855,1.283616,0.010136,0.001621,0.019006,2.7e-05
2026-03-23 00:00:00+00:00,BR,79.983555,9.992484,3.584679,1.816715,3.292745,1.307815,0.010474,0.001656,0.009856,2.1e-05
2026-03-30 00:00:00+00:00,BR,80.151073,10.385764,3.165743,1.597068,3.426503,1.248552,0.010296,0.001299,0.013678,2.5e-05
2026-04-06 00:00:00+00:00,BR,79.877632,10.463604,3.488569,1.585156,3.302644,1.256844,0.010632,0.001786,0.013095,3.7e-05
2026-04-13 00:00:00+00:00,BR,79.988333,10.293918,3.605767,1.621715,3.206624,1.262373,0.009722,0.001486,0.010032,2.9e-05
2026-04-20 00:00:00+00:00,BR,79.891423,10.483584,3.383967,1.713391,3.19327,1.308659,0.010431,0.001436,0.013824,1.6e-05
2026-04-27 00:00:00+00:00,BR,79.990089,10.423854,3.441668,1.577647,3.253403,1.292379,0.009867,0.000873,0.010159,6.1e-05
2026-05-04 00:00:00+00:00,BR,79.461091,10.858161,3.58249,1.683172,3.132449,1.262536,0.009074,0.001342,0.009644,4e-05
2026-05-11 00:00:00+00:00,BR,79.792049,10.330548,3.713338,1.740928,3.121971,1.276971,0.009268,0.001036,0.013836,5.5e-05
2026-05-18 00:00:00+00:00,BR,80.050693,10.184946,3.69352,1.672789,3.115674,1.260062,0.009859,0.001467,0.010925,6.5e-05
2026-05-25 00:00:00+00:00,BR,79.782841,10.266175,3.710064,1.77635,3.152086,1.285664,0.009901,0.001195,0.015662,6.3e-05
2026-06-01 00:00:00+00:00,BR,79.862226,10.456089,3.279162,1.789835,3.318747,1.266334,0.012014,0.000953,0.014609,3.1e-05
2026-06-08 00:00:00+00:00,BR,79.513437,10.468661,3.64314,2.026828,3.145086,1.177074,0.011168,0.00444,0.009695,0.000471
2025-06-09 00:00:00+00:00,BT,80.359008,9.885137,5.300582,1.496693,1.17846,1.103874,0.278455,0.029834,0.367958,0.0
2025-06-16 00:00:00+00:00,BT,80.929081,9.892118,4.244532,1.515062,1.096504,1.420739,0.206331,0.01179,0.683841,0.0
2025-06-23 00:00:00+00:00,BT,82.113188,9.728712,4.218588,1.343458,1.265576,0.804777,0.305036,0.025961,0.188214,0.00649
2025-06-30 00:00:00+00:00,BT,82.989138,10.909213,3.07094,0.744267,1.682982,0.341961,0.261499,0.0,0.0,0.0
2025-07-07 00:00:00+00:00,BT,82.859208,10.465804,3.521451,0.775245,1.603048,0.473031,0.302214,0.0,0.0,0.0
2025-07-14 00:00:00+00:00,BT,80.817202,11.361569,4.690139,0.889957,1.4746,0.480707,0.285826,0.0,0.0,0.0
2025-07-21 00:00:00+00:00,BT,78.513682,10.708955,7.450249,1.237562,1.08209,0.715174,0.292289,0.0,0.0,0.0
2025-07-28 00:00:00+00:00,BT,80.768461,9.285571,7.124275,0.853846,1.19405,0.453605,0.320192,0.0,0.0,0.0
2025-08-04 00:00:00+00:00,BT,80.112228,8.384445,8.697638,1.070077,1.076602,0.411066,0.24142,0.006525,0.0,0.0
2025-08-11 00:00:00+00:00,BT,80.002856,7.774684,9.580924,0.942386,1.049475,0.449775,0.192761,0.007139,0.0,0.0
2025-08-18 00:00:00+00:00,BT,79.304942,8.154109,9.379006,0.982766,1.552485,0.519869,0.092579,0.014243,0.0,0.0
2025-08-25 00:00:00+00:00,BT,78.896692,8.151741,9.96163,0.890466,1.47687,0.542967,0.079635,0.0,0.0,0.0
2025-09-01 00:00:00+00:00,BT,78.288902,9.091568,9.591423,0.833092,1.593741,0.536076,0.065198,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,BT,79.249083,7.314968,9.983457,1.359419,1.316263,0.661728,0.115083,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,BT,79.780394,8.309427,7.785142,2.04768,1.404689,0.499555,0.173113,0.0,0.0,0.0
2025-09-22 00:00:00+00:00,BT,81.398464,8.88105,6.581532,0.973388,1.518128,0.468834,0.178603,0.0,0.0,0.0
2025-09-29 00:00:00+00:00,BT,81.658475,8.817947,6.326342,1.138742,1.508589,0.442844,0.107061,0.0,0.0,0.0
2025-10-06 00:00:00+00:00,BT,80.51979,8.373867,7.920839,1.182642,1.359084,0.529328,0.10968,0.004769,0.0,0.0
2025-10-13 00:00:00+00:00,BT,80.63511,8.582688,7.611236,1.140998,1.34262,0.517802,0.164964,0.0,0.0,0.004582
2025-10-20 00:00:00+00:00,BT,80.912902,8.272007,7.545412,1.369353,1.276199,0.461109,0.149045,0.004658,0.0,0.009315
2025-10-27 00:00:00+00:00,BT,80.475235,8.359938,8.004196,1.25878,1.249658,0.488005,0.164189,0.0,0.0,0.0
2025-11-03 00:00:00+00:00,BT,80.911264,7.736963,8.502854,1.004927,1.141519,0.575638,0.121957,0.0,0.0,0.004878
2025-11-10 00:00:00+00:00,BT,80.987865,9.208005,5.556738,2.182244,1.490313,0.425804,0.138386,0.0,0.0,0.010645
2025-11-17 00:00:00+00:00,BT,81.339259,8.503945,6.676321,1.418156,1.363228,0.574253,0.119844,0.004994,0.0,0.0
2025-11-24 00:00:00+00:00,BT,82.593637,8.376627,6.16496,1.058829,1.261689,0.435406,0.094008,0.014843,0.0,0.0
2025-12-01 00:00:00+00:00,BT,83.626879,8.455142,4.612365,1.17246,1.534012,0.542327,0.036155,0.02066,0.0,0.0
2025-12-08 00:00:00+00:00,BT,83.530088,8.556206,4.398245,1.40514,1.546176,0.485792,0.067906,0.010447,0.0,0.0
2025-12-15 00:00:00+00:00,BT,83.981191,8.949843,3.61024,1.410658,1.46813,0.501567,0.067921,0.010449,0.0,0.0
2025-12-22 00:00:00+00:00,BT,83.841814,9.110856,3.573294,1.18065,1.671717,0.543308,0.078362,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,BT,84.034496,9.121566,3.361159,1.24385,1.752446,0.425673,0.055282,0.005528,0.0,0.0
2026-01-05 00:00:00+00:00,BT,84.432308,8.793466,3.567492,1.017136,1.693556,0.48101,0.015032,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,BT,83.926527,9.376626,3.527943,0.967843,1.488188,0.489125,0.218545,0.005203,0.0,0.0
2026-01-19 00:00:00+00:00,BT,84.367105,8.857953,3.634957,0.902294,1.443671,0.510441,0.283578,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,BT,83.496914,9.298796,3.728625,1.102904,1.537995,0.531215,0.298492,0.005059,0.0,0.0
2026-02-02 00:00:00+00:00,BT,81.563304,9.49216,4.923941,1.01568,2.167096,0.561666,0.276153,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,BT,82.754295,8.724185,4.579232,1.225632,1.983208,0.559738,0.173712,0.0,0.0,0.0
2026-02-16 00:00:00+00:00,BT,83.289887,8.666277,3.856998,1.10124,2.186519,0.6118,0.28728,0.0,0.0,0.0
2026-02-23 00:00:00+00:00,BT,82.826582,9.190849,4.40725,1.351887,1.500446,0.534812,0.188175,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,BT,81.973451,8.725732,6.252432,0.977213,1.271241,0.510226,0.289705,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,BT,80.139358,8.720324,8.03605,1.055618,1.235032,0.542412,0.262861,0.004172,0.0,0.004172
2026-03-16 00:00:00+00:00,BT,79.459006,8.910021,7.87518,1.162698,1.86591,0.527409,0.199776,0.0,0.0,0.0
2026-03-23 00:00:00+00:00,BT,80.07054,8.569435,7.36018,1.682105,1.685981,0.457347,0.16666,0.003876,0.003876,0.0
2026-03-30 00:00:00+00:00,BT,77.768313,7.58092,10.169047,2.430874,1.421832,0.41279,0.212947,0.0,0.003276,0.0
2026-04-06 00:00:00+00:00,BT,72.811098,8.126027,12.650082,4.627128,1.164443,0.462434,0.156002,0.002786,0.0,0.0
2026-04-13 00:00:00+00:00,BT,71.193305,7.925864,13.188316,6.018829,1.02996,0.506933,0.128745,0.008047,0.0,0.0
2026-04-20 00:00:00+00:00,BT,70.741939,8.039044,13.179974,6.306208,1.168019,0.381114,0.180961,0.002742,0.0,0.0
2026-04-27 00:00:00+00:00,BT,74.258129,7.187278,12.983104,4.018174,1.059208,0.318046,0.167542,0.008519,0.0,0.0
2026-05-04 00:00:00+00:00,BT,78.1318,7.929748,10.422754,1.734535,1.053777,0.494249,0.220703,0.009325,0.003108,0.0
2026-05-11 00:00:00+00:00,BT,78.862027,8.427131,9.513556,1.481191,1.030961,0.469805,0.212065,0.0,0.003263,0.0
2026-05-18 00:00:00+00:00,BT,79.502784,8.053865,9.04765,1.440502,1.175062,0.495274,0.281626,0.003237,0.0,0.0
2026-05-25 00:00:00+00:00,BT,79.252966,7.819814,9.689003,1.221545,1.346585,0.509779,0.147483,0.006412,0.006412,0.0
2026-06-01 00:00:00+00:00,BT,78.631024,7.979575,10.065412,1.418369,1.218128,0.473902,0.20024,0.003337,0.010012,0.0
2026-06-08 00:00:00+00:00,BT,75.144592,7.938115,12.839792,2.154425,1.214575,0.592828,0.101215,0.014459,0.0,0.0
2025-06-09 00:00:00+00:00,AZ,80.252127,12.149897,1.906496,1.68842,2.755231,1.183107,0.007514,0.041839,0.015369,0.0
2025-06-16 00:00:00+00:00,AZ,81.070349,12.13335,1.741525,1.091719,2.677776,1.241925,0.008526,0.034468,0.000363,0.0
2025-06-23 00:00:00+00:00,AZ,80.506716,12.012551,1.805526,1.847616,2.631501,1.150173,0.007827,0.037568,0.000522,0.0
2025-06-30 00:00:00+00:00,AZ,79.908332,12.183567,2.468393,1.64922,2.511164,1.227672,0.008518,0.042771,0.000362,0.0
2025-07-07 00:00:00+00:00,AZ,80.342161,12.248752,1.927821,1.716472,2.48896,1.222382,0.011143,0.042119,0.000189,0.0
2025-07-14 00:00:00+00:00,AZ,80.134319,12.347151,1.98821,1.780241,2.478812,1.223183,0.010946,0.036355,0.000782,0.0
2025-07-21 00:00:00+00:00,AZ,80.355858,12.63206,1.861237,1.369364,2.550917,1.180966,0.011174,0.037248,0.001176,0.0
2025-07-28 00:00:00+00:00,AZ,80.479132,12.933159,1.738922,1.102541,2.496034,1.200922,0.010177,0.038315,0.000798,0.0
2025-08-04 00:00:00+00:00,AZ,80.333115,13.101398,1.69042,0.986292,2.626629,1.215612,0.006113,0.040422,0.0,0.0
2025-08-11 00:00:00+00:00,AZ,78.630747,13.753146,1.844414,1.474116,2.993988,1.259013,0.008963,0.032784,0.00283,0.0
2025-08-18 00:00:00+00:00,AZ,78.665476,13.748033,1.886201,1.305319,3.035632,1.320612,0.007153,0.026886,0.00222,0.002467
2025-08-25 00:00:00+00:00,AZ,78.128288,14.051836,2.087697,1.457599,3.022347,1.214827,0.004103,0.032337,0.000965,0.0
2025-09-01 00:00:00+00:00,AZ,77.786362,13.893535,2.238256,1.949319,2.885588,1.214338,0.005198,0.027169,0.0,0.000236
2025-09-08 00:00:00+00:00,AZ,77.694381,13.624405,2.326508,2.132671,2.984442,1.200076,0.005095,0.032422,0.0,0.0
2025-09-15 00:00:00+00:00,AZ,78.234354,13.015992,2.017388,2.179154,3.287557,1.209599,0.015924,0.037651,0.002381,0.0
2025-09-22 00:00:00+00:00,AZ,78.899491,12.633817,1.888503,1.964221,3.41623,1.146909,0.007336,0.040741,0.002751,0.0
2025-09-29 00:00:00+00:00,AZ,79.170111,12.450578,2.018863,1.799123,3.342718,1.172124,0.003433,0.04239,0.00066,0.0
2025-10-06 00:00:00+00:00,AZ,79.546476,12.114661,2.193642,1.697604,3.207656,1.19742,0.00495,0.036387,0.001204,0.0
2025-10-13 00:00:00+00:00,AZ,79.703908,11.965843,2.232984,1.600696,3.308693,1.1405,0.006018,0.040846,0.000512,0.0
2025-10-20 00:00:00+00:00,AZ,79.709446,12.015363,2.193998,1.694943,3.200214,1.141268,0.005736,0.03766,0.001247,0.000125
2025-10-27 00:00:00+00:00,AZ,79.738436,11.779904,2.40674,1.706697,3.181983,1.143941,0.006431,0.034755,0.000989,0.000124
2025-11-03 00:00:00+00:00,AZ,79.409497,12.226107,2.259767,1.700697,3.205856,1.154787,0.006764,0.035541,0.000984,0.0
2025-11-10 00:00:00+00:00,AZ,79.985889,11.828333,2.129456,1.758022,3.106939,1.155408,0.004172,0.031045,0.000736,0.0
2025-11-17 00:00:00+00:00,AZ,78.751071,12.462531,2.222315,2.071241,3.248532,1.205184,0.004039,0.034455,0.000631,0.0
2025-11-24 00:00:00+00:00,AZ,78.170281,13.477013,2.266168,1.641256,3.218004,1.185567,0.004008,0.035323,0.001127,0.001253
2025-12-01 00:00:00+00:00,AZ,78.974541,12.943321,2.227652,1.311828,3.304384,1.196876,0.002405,0.036841,0.002152,0.0
2025-12-08 00:00:00+00:00,AZ,78.980742,12.810121,2.190088,1.441217,3.367643,1.167333,0.001355,0.040393,0.001108,0.0
2025-12-15 00:00:00+00:00,AZ,79.31048,12.13714,2.317582,1.775235,3.259423,1.158969,0.002254,0.038324,0.000475,0.000119
2025-12-22 00:00:00+00:00,AZ,80.042437,11.184766,2.040621,2.534446,3.074322,1.091619,0.001306,0.029612,0.000871,0.0
2025-12-29 00:00:00+00:00,AZ,79.08801,12.563147,1.907615,1.685048,3.583176,1.128192,0.004494,0.038697,0.001623,0.0
2026-01-05 00:00:00+00:00,AZ,78.99542,13.059234,1.985284,1.276787,3.427671,1.215168,0.001565,0.03779,0.000963,0.00012
2026-01-12 00:00:00+00:00,AZ,79.237161,12.607869,2.005919,1.318534,3.397072,1.384763,0.006855,0.041829,0.0,0.0
2026-01-19 00:00:00+00:00,AZ,79.052771,12.057214,2.109219,1.878692,3.640559,1.214757,0.007521,0.038389,0.000879,0.0
2026-01-26 00:00:00+00:00,AZ,79.271383,11.085162,3.016266,2.405794,2.966949,1.217638,0.007058,0.029304,0.000447,0.0
2026-02-02 00:00:00+00:00,AZ,80.493976,10.963987,3.040105,1.473307,2.777915,1.215474,0.004357,0.030311,0.000568,0.0
2026-02-09 00:00:00+00:00,AZ,80.021641,10.862732,3.260039,1.752385,2.937251,1.129756,0.005857,0.028899,0.00144,0.0
2026-02-16 00:00:00+00:00,AZ,79.661095,11.11773,3.099046,1.91468,2.954959,1.219192,0.003157,0.028817,0.001324,0.0
2026-02-23 00:00:00+00:00,AZ,78.302851,12.235374,3.058642,2.110373,3.121103,1.133941,0.007443,0.026251,0.003923,0.000101
2026-03-02 00:00:00+00:00,AZ,79.587754,12.589911,2.043787,1.253867,3.127958,1.334872,0.026839,0.033549,0.001464,0.0
2026-03-09 00:00:00+00:00,AZ,79.375652,12.705247,2.01037,1.444981,3.064267,1.351212,0.010839,0.036424,0.001008,0.0
2026-03-16 00:00:00+00:00,AZ,79.666674,12.794537,1.843006,1.112038,3.167528,1.374396,0.009351,0.029483,0.002987,0.0
2026-03-23 00:00:00+00:00,AZ,78.748691,13.587435,1.675658,1.162712,3.431129,1.346046,0.007256,0.03874,0.002332,0.0
2026-03-30 00:00:00+00:00,AZ,79.071363,13.203767,2.023399,1.151708,3.117292,1.38607,0.009181,0.033622,0.003598,0.0
2026-04-06 00:00:00+00:00,AZ,79.314268,12.978489,2.132924,1.102663,3.030505,1.401251,0.007034,0.030198,0.002668,0.0
2026-04-13 00:00:00+00:00,AZ,79.077546,13.18342,2.189908,1.148436,2.954832,1.400034,0.00704,0.034584,0.004199,0.0
2026-04-20 00:00:00+00:00,AZ,78.63707,13.624198,2.161611,1.138227,2.900378,1.49023,0.008423,0.030846,0.009017,0.0
2026-04-27 00:00:00+00:00,AZ,79.056634,13.023516,2.282304,1.193701,2.920417,1.466314,0.012459,0.036143,0.008511,0.0
2026-05-04 00:00:00+00:00,AZ,78.910763,13.16512,2.267829,1.295305,2.893586,1.425696,0.005289,0.030507,0.005905,0.0
2026-05-11 00:00:00+00:00,AZ,78.811272,13.286348,2.195847,1.320768,2.908901,1.431913,0.007286,0.03112,0.006545,0.0
2026-05-18 00:00:00+00:00,AZ,78.86309,12.909098,2.240463,1.577115,3.005151,1.359784,0.007326,0.031257,0.006715,0.0
2026-05-25 00:00:00+00:00,AZ,75.960179,11.495114,3.640614,5.465795,2.392869,1.013084,0.007533,0.019496,0.005317,0.0
2026-06-01 00:00:00+00:00,AZ,74.405597,9.984482,5.015815,7.715918,1.948361,0.898642,0.009699,0.014144,0.007342,0.0
2026-06-08 00:00:00+00:00,AZ,76.032447,9.323308,4.884278,6.979095,1.78529,0.956354,0.005154,0.024625,0.009163,0.000286
2025-06-09 00:00:00+00:00,BF,86.2188,5.128351,4.048698,2.50451,0.727345,1.228815,0.036935,0.001421,0.105124,0.0
2025-06-16 00:00:00+00:00,BF,85.918153,5.421418,4.284087,2.434665,0.632811,1.192106,0.027388,0.005766,0.083606,0.0
2025-06-23 00:00:00+00:00,BF,84.912829,4.807427,4.675675,3.707449,0.684806,1.184239,0.019916,0.003064,0.004596,0.0
2025-06-30 00:00:00+00:00,BF,84.872024,4.700922,4.968596,3.201596,0.775031,1.445092,0.020994,0.00175,0.013996,0.0
2025-07-07 00:00:00+00:00,BF,84.76516,4.719843,5.194132,3.112639,0.806483,1.36526,0.028803,0.00384,0.00384,0.0
2025-07-14 00:00:00+00:00,BF,84.503398,4.430606,5.568763,3.401847,0.736331,1.335914,0.021038,0.002104,0.0,0.0
2025-07-21 00:00:00+00:00,BF,82.534977,5.001186,6.132322,4.028931,0.811003,1.463125,0.021342,0.002371,0.004743,0.0
2025-07-28 00:00:00+00:00,BF,83.203354,4.990308,5.876121,3.52973,0.739305,1.595817,0.038318,0.002254,0.024794,0.0
2025-08-04 00:00:00+00:00,BF,83.099092,4.903414,6.384045,3.053148,0.795656,1.666493,0.03759,0.004177,0.056385,0.0
2025-08-11 00:00:00+00:00,BF,83.74746,4.503048,5.865509,3.620913,0.778219,1.440975,0.03002,0.0,0.013856,0.0
2025-08-18 00:00:00+00:00,BF,83.258892,5.064398,5.903344,3.575564,0.765686,1.382488,0.018906,0.002363,0.028359,0.0
2025-08-25 00:00:00+00:00,BF,82.924897,5.6861,6.007729,3.374697,0.67926,1.200106,0.10801,0.009601,0.009601,0.0
2025-09-01 00:00:00+00:00,BF,84.104665,4.88804,5.617564,3.465814,0.814673,1.090834,0.018411,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,BF,83.632235,4.607604,6.255853,3.420584,0.807736,1.254917,0.021071,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,BF,86.626433,4.040157,4.718557,2.697759,0.810912,1.058651,0.037449,0.010082,0.0,0.0
2025-09-22 00:00:00+00:00,BF,86.63456,3.813448,4.39347,3.135006,0.88578,1.103617,0.031494,0.001312,0.0,0.001312
2025-09-29 00:00:00+00:00,BF,86.791537,3.758585,4.668748,2.742976,0.821367,1.173777,0.040236,0.002775,0.0,0.0
2025-10-06 00:00:00+00:00,BF,87.262272,3.495028,4.758513,2.571813,0.788689,1.092031,0.030334,0.0,0.0,0.001319
2025-10-13 00:00:00+00:00,BF,87.485525,3.609831,4.265627,2.766159,0.764504,1.057545,0.042538,0.00709,0.0,0.001182
2025-10-20 00:00:00+00:00,BF,88.42917,3.573169,4.042155,2.277774,0.696438,0.960716,0.016247,0.004332,0.0,0.0
2025-10-27 00:00:00+00:00,BF,88.782777,3.202227,3.78677,2.561116,0.594525,1.041528,0.025511,0.005546,0.0,0.0
2025-11-03 00:00:00+00:00,BF,88.957087,3.085354,3.968499,2.474657,0.590134,0.897539,0.025703,0.001028,0.0,0.0
2025-11-10 00:00:00+00:00,BF,87.766723,3.423152,4.367172,2.764937,0.637646,1.008975,0.023817,0.007578,0.0,0.0
2025-11-17 00:00:00+00:00,BF,88.042271,3.346794,4.304949,2.568228,0.725623,0.997602,0.010381,0.004152,0.0,0.0
2025-11-24 00:00:00+00:00,BF,88.875435,3.424734,3.730231,2.394613,0.627759,0.928599,0.016765,0.000931,0.0,0.000931
2025-12-01 00:00:00+00:00,BF,89.748265,3.055291,3.612283,2.127274,0.568785,0.874495,0.0127,0.000907,0.0,0.0
2025-12-08 00:00:00+00:00,BF,89.813449,3.27049,3.40811,1.915881,0.63323,0.937253,0.015291,0.006296,0.0,0.0
2025-12-15 00:00:00+00:00,BF,89.404656,3.098853,3.706776,2.272189,0.622505,0.878616,0.011849,0.004557,0.0,0.0
2025-12-22 00:00:00+00:00,BF,91.240299,2.988637,2.54585,2.016906,0.518351,0.671596,0.008474,0.009887,0.0,0.0
2025-12-29 00:00:00+00:00,BF,91.618117,3.24751,2.397294,1.498966,0.55779,0.663785,0.013531,0.003007,0.0,0.0
2026-01-05 00:00:00+00:00,BF,90.600868,3.305944,3.095029,1.635797,0.603891,0.748853,0.007557,0.002061,0.0,0.0
2026-01-12 00:00:00+00:00,BF,89.927219,3.482134,3.405915,1.738078,0.659065,0.76592,0.02167,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,BF,89.056195,3.556427,3.803665,1.919197,0.751637,0.888073,0.023153,0.0,0.000827,0.000827
2026-01-26 00:00:00+00:00,BF,88.821366,3.642945,4.016413,1.918116,0.633912,0.929574,0.034398,0.002457,0.000819,0.0
2026-02-02 00:00:00+00:00,BF,88.710061,3.53416,4.033821,2.116757,0.647519,0.932189,0.023793,0.00085,0.00085,0.0
2026-02-09 00:00:00+00:00,BF,88.504028,3.449984,4.163838,2.357183,0.598242,0.898281,0.025691,0.002753,0.0,0.0
2026-02-16 00:00:00+00:00,BF,88.501612,3.306064,4.263597,2.296125,0.724811,0.882032,0.023094,0.001776,0.0,0.000888
2026-02-23 00:00:00+00:00,BF,87.981185,2.965813,4.633738,2.535945,0.871702,0.976638,0.034058,0.0,0.0,0.00092
2026-03-02 00:00:00+00:00,BF,89.283347,2.710957,4.400043,2.036576,0.55258,0.944849,0.071647,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,BF,88.969465,2.77662,4.652089,2.01254,0.587184,0.967835,0.033342,0.000926,0.0,0.0
2026-03-16 00:00:00+00:00,BF,89.362187,2.837743,4.25092,2.080778,0.571228,0.862975,0.032416,0.000876,0.000876,0.0
2026-03-23 00:00:00+00:00,BF,87.940609,3.178685,4.805547,2.350246,0.687364,1.003532,0.031016,0.0,0.003002,0.0
2026-03-30 00:00:00+00:00,BF,87.821195,2.954996,4.78122,2.275898,1.100323,1.012224,0.044967,0.000918,0.008259,0.0
2026-04-06 00:00:00+00:00,BF,87.28523,2.870155,4.59725,2.287909,1.910163,1.023397,0.024111,0.000893,0.000893,0.0
2026-04-13 00:00:00+00:00,BF,87.617764,2.922147,4.557904,2.456605,1.481425,0.926845,0.036463,0.000848,0.0,0.0
2026-04-20 00:00:00+00:00,BF,88.81018,2.954942,4.479638,2.30391,0.548149,0.870291,0.032046,0.0,0.000843,0.0
2026-04-27 00:00:00+00:00,BF,88.288677,2.970101,4.539259,2.564656,0.653025,0.959266,0.025017,0.0,0.0,0.0
2026-05-04 00:00:00+00:00,BF,86.774527,3.180093,5.174839,3.049174,0.819128,0.974816,0.025653,0.001769,0.0,0.0
2026-05-11 00:00:00+00:00,BF,88.076021,3.034951,4.807941,2.380337,0.663533,0.999759,0.035674,0.001784,0.0,0.0
2026-05-18 00:00:00+00:00,BF,87.422542,3.328368,5.206745,2.404605,0.695467,0.917593,0.023799,0.000881,0.0,0.0
2026-05-25 00:00:00+00:00,BF,86.706646,3.58048,5.2143,2.682807,0.69066,1.086119,0.030634,0.0,0.008355,0.0
2026-06-01 00:00:00+00:00,BF,85.894035,4.016389,5.261915,2.863528,0.797645,1.136508,0.027254,0.000908,0.001817,0.0
2026-06-08 00:00:00+00:00,BF,81.876154,4.213211,6.27144,5.660128,0.774035,1.139062,0.052775,0.013194,0.0,0.0
2025-06-09 00:00:00+00:00,BJ,82.254314,7.340253,5.201874,2.913521,0.684147,1.551968,0.033702,0.00337,0.016851,0.0
2025-06-16 00:00:00+00:00,BJ,82.055829,7.097181,5.455042,3.076241,0.73325,1.550057,0.028989,0.00341,0.0,0.0
2025-06-23 00:00:00+00:00,BJ,81.709459,7.35473,5.380068,3.126689,0.743243,1.635135,0.047297,0.003378,0.0,0.0
2025-06-30 00:00:00+00:00,BJ,81.377252,7.302091,5.450687,3.488854,0.728139,1.616744,0.032783,0.003451,0.0,0.0
2025-07-07 00:00:00+00:00,BJ,81.769611,6.728999,5.561171,3.391574,0.678676,1.835674,0.034295,0.0,0.0,0.0
2025-07-14 00:00:00+00:00,BJ,82.043506,6.277094,5.925235,3.285317,0.610408,1.815672,0.038879,0.003888,0.0,0.0
2025-07-21 00:00:00+00:00,BJ,82.244886,6.700337,5.37626,3.340418,0.606462,1.696535,0.035101,0.0,0.0,0.0
2025-07-28 00:00:00+00:00,BJ,81.780853,6.83429,5.396183,3.566205,0.631867,1.766228,0.0225,0.001875,0.0,0.0
2025-08-04 00:00:00+00:00,BJ,81.749103,6.806977,5.60533,3.336337,0.625563,1.848416,0.026507,0.001767,0.0,0.0
2025-08-11 00:00:00+00:00,BJ,82.517285,6.412841,5.420018,3.240331,0.644298,1.714361,0.048982,0.001884,0.0,0.0
2025-08-18 00:00:00+00:00,BJ,82.069228,6.945607,5.093191,3.55078,0.593382,1.713579,0.032332,0.001902,0.0,0.0
2025-08-25 00:00:00+00:00,BJ,82.334723,6.823406,5.270949,3.40099,0.605789,1.538821,0.017531,0.007791,0.0,0.0
2025-09-01 00:00:00+00:00,BJ,81.927465,6.608568,5.186032,3.936976,0.657183,1.655203,0.024491,0.004082,0.0,0.0
2025-09-08 00:00:00+00:00,BJ,83.918959,5.548594,4.9062,3.557877,0.501209,1.540688,0.021178,0.005294,0.0,0.0
2025-09-15 00:00:00+00:00,BJ,84.882635,6.018919,4.290552,2.590214,0.680836,1.508817,0.019853,0.007007,0.0,0.001168
2025-09-22 00:00:00+00:00,BJ,85.338289,5.92248,4.141332,2.483725,0.761661,1.31921,0.031154,0.002149,0.0,0.0
2025-09-29 00:00:00+00:00,BJ,85.799686,5.664719,3.935002,2.620253,0.69127,1.2675,0.017462,0.004109,0.0,0.0
2025-10-06 00:00:00+00:00,BJ,85.46122,5.585289,4.293739,2.579782,0.78842,1.256165,0.029856,0.004423,0.0,0.001106
2025-10-13 00:00:00+00:00,BJ,85.290316,5.826612,4.311735,2.512686,0.661289,1.367448,0.026708,0.003205,0.0,0.0
2025-10-20 00:00:00+00:00,BJ,85.655082,5.985828,4.029974,2.412021,0.653939,1.242285,0.017889,0.002981,0.0,0.0
2025-10-27 00:00:00+00:00,BJ,85.4505,5.611237,4.436381,2.455761,0.671643,1.352644,0.018715,0.002079,0.00104,0.0
2025-11-03 00:00:00+00:00,BJ,85.883885,5.622664,4.099505,2.336643,0.750255,1.286286,0.016043,0.004719,0.0,0.0
2025-11-10 00:00:00+00:00,BJ,84.35546,5.804733,4.788798,2.783469,0.851389,1.397042,0.016985,0.002123,0.0,0.0
2025-11-17 00:00:00+00:00,BJ,84.816155,6.061209,4.462386,2.370394,0.82924,1.441725,0.015909,0.002983,0.0,0.0
2025-11-24 00:00:00+00:00,BJ,85.167684,6.176914,4.189343,2.39483,0.827388,1.2181,0.018386,0.007355,0.0,0.0
2025-12-01 00:00:00+00:00,BJ,85.291984,5.427885,4.546058,2.564758,0.770449,1.353906,0.027589,0.017371,0.0,0.0
2025-12-08 00:00:00+00:00,BJ,85.033489,5.690566,4.8312,2.445808,0.636452,1.334361,0.020833,0.007292,0.0,0.0
2025-12-15 00:00:00+00:00,BJ,85.207592,5.488457,4.841986,2.408981,0.666128,1.36174,0.012012,0.013104,0.0,0.0
2025-12-22 00:00:00+00:00,BJ,86.221708,5.407688,3.842826,2.52192,0.593209,1.388672,0.005213,0.014596,0.00417,0.0
2025-12-29 00:00:00+00:00,BJ,85.140528,5.836961,4.1212,2.417498,0.735498,1.721789,0.006029,0.012057,0.00844,0.0
