date,country_iso2,TLS 1.3,TLS QUIC,TLS 1.2,TLS 1.1,TLS 1.0
2025-09-01T00:00:00Z,NG,75.713665,17.074539,7.204239,0.002555,0.005002
2025-09-08T00:00:00Z,NG,76.012144,17.289261,6.692093,0.002097,0.004405
2025-09-15T00:00:00Z,NG,76.431995,17.028325,6.533361,0.002067,0.004252
2025-09-22T00:00:00Z,NG,76.262432,17.121289,6.610265,0.00194,0.004075
2025-09-29T00:00:00Z,NG,77.408813,16.012,6.572327,0.002213,0.004647
2025-10-06T00:00:00Z,NG,76.72884,16.661335,6.603728,0.002006,0.004091
2025-10-13T00:00:00Z,NG,75.944313,17.654492,6.394892,0.002218,0.004084
2025-10-20T00:00:00Z,NG,75.298928,18.260032,6.43508,0.002106,0.003854
2025-10-27T00:00:00Z,NG,78.361399,15.055525,6.577948,0.001598,0.003531
2025-11-03T00:00:00Z,NG,78.042251,15.32188,6.630048,0.001946,0.003876
2025-11-10T00:00:00Z,NG,76.968312,16.422941,6.602735,0.001872,0.00414
2025-11-17T00:00:00Z,NG,77.314396,16.030917,6.648926,0.001988,0.003772
2025-11-24T00:00:00Z,NG,78.294848,15.22682,6.472819,0.001813,0.0037
2025-12-01T00:00:00Z,NG,78.312818,15.074041,6.607784,0.00172,0.003637
2025-12-08T00:00:00Z,NG,78.516724,14.85416,6.623711,0.001696,0.003708
2025-12-15T00:00:00Z,NG,75.825289,17.510649,6.658488,0.001386,0.004189
2025-12-22T00:00:00Z,NG,75.797662,17.2295,6.96823,0.001067,0.003541
2025-12-29T00:00:00Z,NG,75.995719,17.361044,6.638311,0.001336,0.003589
2026-01-05T00:00:00Z,NG,76.179303,17.256025,6.558292,0.001995,0.004385
2026-01-12T00:00:00Z,NG,74.847251,18.666004,6.482419,0.001236,0.00309
2026-01-19T00:00:00Z,NG,74.101143,19.447934,6.446406,0.001462,0.003055
2026-01-26T00:00:00Z,NG,73.697895,19.878706,6.419627,0.001177,0.002595
2026-02-02T00:00:00Z,NG,73.987803,19.631248,6.374071,0.001476,0.005402
2026-02-09T00:00:00Z,NG,74.667116,19.292665,6.034631,0.001173,0.004414
2026-02-16T00:00:00Z,NG,74.145411,19.872669,5.976948,0.001398,0.003573
2026-02-23T00:00:00Z,NG,74.435764,19.678028,5.881519,0.001393,0.003296
2026-03-02T00:00:00Z,NG,74.756122,19.441818,5.797248,0.001166,0.003646
2026-03-09T00:00:00Z,NG,75.299251,19.082125,5.614543,0.001437,0.002644
2026-03-16T00:00:00Z,NG,75.573037,18.629264,5.792755,0.001778,0.003166
2026-03-23T00:00:00Z,NG,75.373009,18.858562,5.763018,0.001363,0.004048
2026-03-30T00:00:00Z,NG,75.587811,18.637309,5.770443,0.001734,0.002703
2026-04-06T00:00:00Z,NG,75.73133,18.162324,6.098711,0.004698,0.002938
2026-04-13T00:00:00Z,NG,75.995782,17.745327,6.252644,0.003676,0.002571
2026-04-20T00:00:00Z,NG,75.668764,18.017495,6.30727,0.003715,0.002756
2026-04-27T00:00:00Z,NG,75.399946,17.419739,7.174945,0.00302,0.002351
2026-05-04T00:00:00Z,NG,74.015585,17.572971,8.40694,0.002708,0.001796
2026-05-11T00:00:00Z,NG,73.23767,16.282029,10.477307,0.001151,0.001842
2026-05-18T00:00:00Z,NG,73.433648,14.979311,11.58388,0.001499,0.001662
2026-05-25T00:00:00Z,NG,73.593765,14.101129,12.302175,0.001156,0.001774
2026-06-01T00:00:00Z,NG,72.832996,14.260671,12.902697,0.001641,0.001994
2026-06-08T00:00:00Z,NG,72.651813,14.111214,13.233426,0.001868,0.001678
2025-06-09T00:00:00Z,MW,62.759902,25.626139,10.475461,0.040407,1.098091
2025-06-16T00:00:00Z,MW,62.766438,25.79895,11.013996,0.050299,0.370316
2025-06-23T00:00:00Z,MW,62.586854,26.410733,10.921011,0.053057,0.028345
2025-06-30T00:00:00Z,MW,61.167183,27.508585,11.253036,0.056537,0.014658
2025-07-07T00:00:00Z,MW,61.832396,27.061068,11.040641,0.044616,0.021278
2025-07-14T00:00:00Z,MW,60.891289,27.849656,11.215788,0.02582,0.017446
2025-07-21T00:00:00Z,MW,61.414008,26.789105,11.755753,0.019195,0.021937
2025-07-28T00:00:00Z,MW,60.631818,27.470449,11.856811,0.020797,0.020126
2025-08-04T00:00:00Z,MW,59.596483,28.698961,11.661071,0.024301,0.019185
2025-08-11T00:00:00Z,MW,61.806295,26.836192,11.32466,0.021026,0.011827
2025-08-18T00:00:00Z,MW,62.493058,25.947454,11.527402,0.015426,0.01666
2025-08-25T00:00:00Z,MW,62.626687,26.054914,11.289772,0.010354,0.018272
2025-09-01T00:00:00Z,MW,61.300845,26.920973,11.745357,0.014361,0.018464
2025-09-08T00:00:00Z,MW,61.13284,27.491953,11.338018,0.017312,0.019877
2025-09-15T00:00:00Z,MW,61.813233,26.903713,11.250998,0.010057,0.021999
2025-09-22T00:00:00Z,MW,62.327321,26.67679,10.973668,0.015432,0.00679
2025-09-29T00:00:00Z,MW,62.605004,27.031989,10.337643,0.01389,0.011474
2025-10-06T00:00:00Z,MW,61.974878,26.891406,11.095087,0.021246,0.017383
2025-10-13T00:00:00Z,MW,61.908486,27.247847,10.815566,0.017716,0.010385
2025-10-20T00:00:00Z,MW,61.144466,28.802874,10.027125,0.013052,0.012484
2025-10-27T00:00:00Z,MW,59.982375,29.078036,10.914063,0.012763,0.012763
2025-11-03T00:00:00Z,MW,60.459011,29.082561,10.433925,0.014585,0.009918
2025-11-10T00:00:00Z,MW,61.348789,27.40841,11.212137,0.015998,0.014665
2025-11-17T00:00:00Z,MW,65.048193,24.251286,10.677926,0.008393,0.014203
2025-11-24T00:00:00Z,MW,67.101315,22.762386,10.110992,0.012654,0.012654
2025-12-01T00:00:00Z,MW,67.144368,22.69915,10.134318,0.010132,0.012032
2025-12-08T00:00:00Z,MW,67.269854,22.972783,9.726857,0.010372,0.020133
2025-12-15T00:00:00Z,MW,66.862203,22.599151,10.517125,0.012298,0.009223
2025-12-22T00:00:00Z,MW,66.050193,24.151684,9.7791,0.009204,0.009818
2025-12-29T00:00:00Z,MW,66.595692,23.555175,9.830328,0.009099,0.009706
2026-01-05T00:00:00Z,MW,66.953873,23.93244,9.091455,0.015021,0.00721
2026-01-12T00:00:00Z,MW,66.188491,24.207776,9.580715,0.013064,0.009953
2026-01-19T00:00:00Z,MW,60.000907,30.394233,9.584782,0.005829,0.014249
2026-01-26T00:00:00Z,MW,56.76965,33.647367,9.564634,0.008858,0.009491
2026-02-02T00:00:00Z,MW,58.059949,32.707916,9.211371,0.009438,0.011325
2026-02-09T00:00:00Z,MW,56.084487,35.10949,8.772135,0.022798,0.011091
2026-02-16T00:00:00Z,MW,56.026382,35.113908,8.846398,0.009681,0.003631
2026-02-23T00:00:00Z,MW,56.297346,35.086942,8.597408,0.011809,0.006495
2026-03-02T00:00:00Z,MW,56.134731,35.320276,8.529871,0.008961,0.006161
2026-03-09T00:00:00Z,MW,56.772188,34.823812,8.381477,0.011825,0.010699
2026-03-16T00:00:00Z,MW,57.023598,34.817185,8.132649,0.01476,0.011808
2026-03-23T00:00:00Z,MW,61.27774,30.251725,8.436194,0.011015,0.023326
2026-03-30T00:00:00Z,MW,63.511339,28.57075,7.890002,0.014845,0.013064
2026-04-06T00:00:00Z,MW,62.595855,29.251507,8.100224,0.044438,0.007976
2026-04-13T00:00:00Z,MW,62.562014,29.486351,7.891063,0.048457,0.012114
2026-04-20T00:00:00Z,MW,62.686206,29.448496,7.785804,0.067397,0.012097
2026-04-27T00:00:00Z,MW,61.722593,30.184095,8.053703,0.026603,0.013006
2026-05-04T00:00:00Z,MW,61.198224,31.1246,7.638959,0.033159,0.005058
2026-05-11T00:00:00Z,MW,62.305926,29.536596,8.136713,0.015425,0.005339
2026-05-18T00:00:00Z,MW,62.975195,28.915422,8.078535,0.024194,0.006653
2026-05-25T00:00:00Z,MW,63.007161,28.268374,8.695423,0.023102,0.00594
2026-06-01T00:00:00Z,MW,63.00524,28.270211,8.666878,0.019693,0.037979
2026-06-08T00:00:00Z,MW,62.972841,28.09659,8.850268,0.025811,0.05449
2025-06-09T00:00:00Z,MS,87.012987,7.792208,5.194805,0.0,0.0
2025-06-16T00:00:00Z,MS,78.740157,12.598425,8.661417,0.0,0.0
2025-06-23T00:00:00Z,MS,89.795918,2.040816,8.163265,0.0,0.0
2025-06-30T00:00:00Z,MS,82.926829,9.756098,7.317073,0.0,0.0
2025-07-07T00:00:00Z,MS,80.909091,15.0,4.090909,0.0,0.0
2025-07-14T00:00:00Z,MS,89.88764,6.741573,3.370787,0.0,0.0
2025-07-21T00:00:00Z,MS,80.314961,10.23622,9.448819,0.0,0.0
2025-07-28T00:00:00Z,MS,86.206897,6.896552,6.896552,0.0,0.0
2025-08-04T00:00:00Z,MS,81.666667,10.0,8.333333,0.0,0.0
2025-08-11T00:00:00Z,MS,71.428571,21.904762,6.666667,0.0,0.0
2025-08-18T00:00:00Z,MS,84.0,12.0,4.0,0.0,0.0
2025-08-25T00:00:00Z,MS,82.55814,16.860465,0.581395,0.0,0.0
2025-09-01T00:00:00Z,MS,78.609626,17.112299,4.278075,0.0,0.0
2025-09-08T00:00:00Z,MS,79.190751,14.450867,6.358382,0.0,0.0
2025-09-15T00:00:00Z,MS,69.536424,27.152318,3.311258,0.0,0.0
2025-09-22T00:00:00Z,MS,70.165746,27.624309,2.209945,0.0,0.0
2025-09-29T00:00:00Z,MS,75.055679,21.603563,3.340757,0.0,0.0
2025-10-06T00:00:00Z,MS,69.176471,24.470588,5.882353,0.470588,0.0
2025-10-13T00:00:00Z,MS,84.020619,11.340206,4.639175,0.0,0.0
2025-10-20T00:00:00Z,MS,89.534884,5.813953,4.651163,0.0,0.0
2025-10-27T00:00:00Z,MS,90.588235,5.882353,3.529412,0.0,0.0
2025-11-03T00:00:00Z,MS,82.700422,14.345992,2.953586,0.0,0.0
2025-11-10T00:00:00Z,MS,74.747475,19.360269,4.882155,0.0,1.010101
2025-11-17T00:00:00Z,MS,74.182444,21.51463,3.958692,0.0,0.344234
2025-11-24T00:00:00Z,MS,76.748971,17.283951,4.938272,0.0,1.028807
2025-12-01T00:00:00Z,MS,78.733032,16.289593,4.977376,0.0,0.0
2025-12-08T00:00:00Z,MS,81.962865,12.466844,5.039788,0.0,0.530504
2025-12-15T00:00:00Z,MS,79.72028,9.79021,4.895105,0.0,5.594406
2025-12-22T00:00:00Z,MS,80.0,8.421053,9.473684,0.0,2.105263
2025-12-29T00:00:00Z,MS,82.524272,10.679612,4.854369,0.0,1.941748
2026-01-05T00:00:00Z,MS,76.978417,15.827338,5.755396,0.0,1.438849
2026-01-12T00:00:00Z,MS,88.016529,9.504132,2.479339,0.0,0.0
2026-01-19T00:00:00Z,MS,78.861789,17.073171,3.861789,0.0,0.203252
2026-01-26T00:00:00Z,MS,80.5,14.5,5.0,0.0,0.0
2026-02-02T00:00:00Z,MS,80.645161,14.800759,4.55408,0.0,0.0
2026-02-09T00:00:00Z,MS,74.206349,20.238095,5.555556,0.0,0.0
2026-02-16T00:00:00Z,MS,72.261484,23.321555,4.416961,0.0,0.0
2026-02-23T00:00:00Z,MS,70.588235,25.925926,3.485839,0.0,0.0
2026-03-02T00:00:00Z,MS,73.084112,24.11215,2.429907,0.373832,0.0
2026-03-09T00:00:00Z,MS,73.003802,22.623574,2.851711,0.380228,1.140684
2026-03-16T00:00:00Z,MS,70.03012,23.644578,3.76506,0.301205,2.259036
2026-03-23T00:00:00Z,MS,64.933135,26.597325,4.457652,0.89153,3.120357
2026-03-30T00:00:00Z,MS,66.718266,28.018576,3.560372,0.773994,0.928793
2026-04-06T00:00:00Z,MS,69.191919,21.548822,5.387205,3.872054,0.0
2026-04-13T00:00:00Z,MS,77.248677,15.873016,3.571429,1.851852,1.455026
2026-04-20T00:00:00Z,MS,70.625798,24.521073,1.915709,1.532567,1.404853
2026-04-27T00:00:00Z,MS,76.537014,19.824341,3.262233,0.376412,0.0
2026-05-04T00:00:00Z,MS,75.308642,22.222222,2.469136,0.0,0.0
2026-05-11T00:00:00Z,MS,71.786121,23.777019,4.323094,0.113766,0.0
2026-05-18T00:00:00Z,MS,71.277719,25.976769,2.745512,0.0,0.0
2026-05-25T00:00:00Z,MS,72.374101,24.316547,3.309353,0.0,0.0
2026-06-01T00:00:00Z,MS,78.427419,13.306452,3.830645,0.0,4.435484
2026-06-08T00:00:00Z,MS,77.837838,14.594595,1.621622,0.0,5.945946
2025-06-09T00:00:00Z,MV,56.86461,30.842186,6.7407,0.033489,5.519015
2025-06-16T00:00:00Z,MV,58.812489,32.007695,5.879908,0.039548,3.26036
2025-06-23T00:00:00Z,MV,61.286442,33.299488,5.347307,0.036163,0.0306
2025-06-30T00:00:00Z,MV,61.496575,33.10158,5.322407,0.046849,0.03259
2025-07-07T00:00:00Z,MV,61.886357,32.906203,5.149051,0.032368,0.026021
2025-07-14T00:00:00Z,MV,61.78132,32.416477,5.756887,0.025451,0.019864
2025-07-21T00:00:00Z,MV,62.457991,32.04804,5.456334,0.017827,0.019808
2025-07-28T00:00:00Z,MV,63.123717,31.743682,5.119613,0.008442,0.004546
2025-08-04T00:00:00Z,MV,62.284839,32.756671,4.939089,0.00669,0.012711
2025-08-11T00:00:00Z,MV,63.394034,31.847501,4.721715,0.025978,0.010771
2025-08-18T00:00:00Z,MV,62.014231,33.451492,4.504846,0.017004,0.012426
2025-08-25T00:00:00Z,MV,63.481196,32.721311,3.747348,0.031501,0.018644
2025-09-01T00:00:00Z,MV,62.742757,33.131036,4.085525,0.022008,0.018674
2025-09-08T00:00:00Z,MV,63.657546,32.758804,3.536382,0.023966,0.023301
2025-09-15T00:00:00Z,MV,64.616047,31.981713,3.368449,0.025177,0.008613
2025-09-22T00:00:00Z,MV,64.923486,31.368343,3.675276,0.025356,0.007538
2025-09-29T00:00:00Z,MV,66.004487,30.473077,3.475453,0.029778,0.017205
2025-10-06T00:00:00Z,MV,65.550376,31.123994,3.291099,0.015938,0.018594
2025-10-13T00:00:00Z,MV,64.724768,31.62041,3.614609,0.015822,0.024392
2025-10-20T00:00:00Z,MV,65.062814,31.310277,3.586448,0.023879,0.016582
2025-10-27T00:00:00Z,MV,66.83893,29.66977,3.442397,0.019826,0.029078
2025-11-03T00:00:00Z,MV,65.390676,30.990559,3.576394,0.013903,0.028468
2025-11-10T00:00:00Z,MV,65.918436,30.643748,3.384564,0.022245,0.031008
2025-11-17T00:00:00Z,MV,65.843084,30.541595,3.567073,0.019434,0.028815
2025-11-24T00:00:00Z,MV,66.650627,29.872889,3.440863,0.022497,0.013124
2025-12-01T00:00:00Z,MV,67.363609,29.309933,3.29376,0.016978,0.015721
2025-12-08T00:00:00Z,MV,68.303613,28.492135,3.169021,0.02287,0.012362
2025-12-15T00:00:00Z,MV,69.694393,26.977819,3.300062,0.012939,0.014787
2025-12-22T00:00:00Z,MV,68.726099,27.570479,3.665307,0.017151,0.020963
2025-12-29T00:00:00Z,MV,68.839859,27.642644,3.480036,0.023898,0.013564
2026-01-05T00:00:00Z,MV,66.832752,29.575918,3.500339,0.029494,0.061498
2026-01-12T00:00:00Z,MV,65.988004,30.665985,3.313844,0.020183,0.011984
2026-01-19T00:00:00Z,MV,65.532246,30.876244,3.53843,0.022219,0.03086
2026-01-26T00:00:00Z,MV,65.347838,31.052299,3.441557,0.019716,0.13859
2026-02-02T00:00:00Z,MV,64.472762,31.531444,3.676361,0.017236,0.302198
2026-02-09T00:00:00Z,MV,64.402577,31.352975,3.683904,0.016147,0.544397
2026-02-16T00:00:00Z,MV,64.705566,30.715012,3.820769,0.017337,0.741316
2026-02-23T00:00:00Z,MV,66.381685,29.466745,3.75791,0.017044,0.376616
2026-03-02T00:00:00Z,MV,66.495681,29.65259,3.610495,0.016047,0.225188
2026-03-09T00:00:00Z,MV,65.672524,29.664022,4.19404,0.022164,0.447251
2026-03-16T00:00:00Z,MV,65.862983,29.615124,4.108208,0.018178,0.395507
2026-03-23T00:00:00Z,MV,65.605973,30.356182,3.797414,0.018826,0.221605
2026-03-30T00:00:00Z,MV,65.934224,29.860582,3.894232,0.013901,0.297061
2026-04-06T00:00:00Z,MV,63.748032,31.778668,3.99682,0.031696,0.444784
2026-04-13T00:00:00Z,MV,63.668937,31.856928,3.920483,0.031861,0.521791
2026-04-20T00:00:00Z,MV,63.552641,32.301476,3.832866,0.031408,0.281609
2026-04-27T00:00:00Z,MV,64.11725,31.612451,3.870817,0.021271,0.37821
2026-05-04T00:00:00Z,MV,64.40054,31.307522,3.70751,0.01943,0.564998
2026-05-11T00:00:00Z,MV,64.361577,30.944666,3.899163,0.018321,0.776273
2026-05-18T00:00:00Z,MV,62.872725,31.882391,4.24807,0.01026,0.986554
2026-05-25T00:00:00Z,MV,62.899441,31.55911,4.42205,0.010769,1.10863
2026-06-01T00:00:00Z,MV,62.796701,31.965441,4.045556,0.01152,1.180783
2026-06-08T00:00:00Z,MV,64.211415,31.080341,3.638396,0.006843,1.063005
2025-06-09T00:00:00Z,NL,73.92724,13.431326,12.190737,0.001656,0.449041
2025-06-16T00:00:00Z,NL,74.097217,14.236435,11.440413,0.001291,0.224644
2025-06-23T00:00:00Z,NL,74.884014,13.956711,11.139101,0.001283,0.018892
2025-06-30T00:00:00Z,NL,75.412387,14.165768,10.401405,0.00151,0.018931
2025-07-07T00:00:00Z,NL,76.044331,13.787246,10.149217,0.001354,0.017852
2025-07-14T00:00:00Z,NL,75.641118,14.136654,10.21402,0.001174,0.007034
2025-07-21T00:00:00Z,NL,75.620371,14.228636,10.143444,0.001021,0.006527
2025-07-28T00:00:00Z,NL,75.674658,14.219184,10.098672,0.00092,0.006565
2025-08-04T00:00:00Z,NL,75.947837,14.201761,9.843198,0.00093,0.006275
2025-08-11T00:00:00Z,NL,75.534854,14.464792,9.993536,0.000934,0.005884
2025-08-18T00:00:00Z,NL,75.73557,14.531971,9.725092,0.00101,0.006356
2025-08-25T00:00:00Z,NL,76.136598,14.316752,9.539321,0.000935,0.006395
2025-09-01T00:00:00Z,NL,76.1834,14.079889,9.728694,0.000789,0.007229
2025-09-08T00:00:00Z,NL,75.486215,14.42577,10.07283,0.001287,0.013898
2025-09-15T00:00:00Z,NL,75.792645,14.154304,10.042733,0.001088,0.00923
2025-09-22T00:00:00Z,NL,75.141146,14.561155,10.289704,0.001082,0.006913
2025-09-29T00:00:00Z,NL,75.595687,14.600542,9.795761,0.001494,0.006515
2025-10-06T00:00:00Z,NL,75.615497,14.737282,9.639728,0.001411,0.006083
2025-10-13T00:00:00Z,NL,75.633682,14.395083,9.95862,0.001378,0.011238
2025-10-20T00:00:00Z,NL,75.786787,14.631596,9.565587,0.001069,0.014961
2025-10-27T00:00:00Z,NL,76.790214,14.286312,8.914801,0.000645,0.008029
2025-11-03T00:00:00Z,NL,77.680966,13.767427,8.544031,0.000926,0.00665
2025-11-10T00:00:00Z,NL,77.191292,14.382728,8.416388,0.000824,0.008769
2025-11-17T00:00:00Z,NL,76.951677,14.562316,8.472281,0.000775,0.012951
2025-11-24T00:00:00Z,NL,77.736999,13.955216,8.301024,0.000905,0.005856
2025-12-01T00:00:00Z,NL,78.306721,13.561006,8.124023,0.001026,0.007223
2025-12-08T00:00:00Z,NL,77.42064,13.787204,8.778423,0.001266,0.012468
2025-12-15T00:00:00Z,NL,77.615679,12.950021,9.422556,0.001527,0.010217
2025-12-22T00:00:00Z,NL,78.308806,12.556717,9.126619,0.001262,0.006596
2025-12-29T00:00:00Z,NL,78.180851,13.109116,8.703441,0.001118,0.005474
2026-01-05T00:00:00Z,NL,77.70661,13.864746,8.421427,0.00107,0.006147
2026-01-12T00:00:00Z,NL,76.550832,14.187123,9.254991,0.000784,0.006269
2026-01-19T00:00:00Z,NL,76.370207,14.369362,9.253415,0.000693,0.006323
2026-01-26T00:00:00Z,NL,76.762698,14.146881,9.083886,0.000565,0.005971
2026-02-02T00:00:00Z,NL,77.304609,13.369041,9.320177,0.000784,0.005389
2026-02-09T00:00:00Z,NL,77.133735,13.049941,9.810404,0.000748,0.005172
2026-02-16T00:00:00Z,NL,77.79378,13.131304,9.069158,0.000666,0.005092
2026-02-23T00:00:00Z,NL,77.674748,12.891247,9.426772,0.001181,0.006052
2026-03-02T00:00:00Z,NL,76.631631,13.644874,9.716115,0.000522,0.006858
2026-03-09T00:00:00Z,NL,76.172289,14.037167,9.782992,0.000585,0.006967
2026-03-16T00:00:00Z,NL,76.707123,13.477778,9.808404,0.000795,0.0059
2026-03-23T00:00:00Z,NL,76.838802,13.661439,9.492643,0.000536,0.006581
2026-03-30T00:00:00Z,NL,77.56606,13.036806,9.391084,0.000441,0.005608
2026-04-06T00:00:00Z,NL,77.678341,13.035353,9.279436,0.000708,0.006161
2026-04-13T00:00:00Z,NL,78.7752,12.794906,8.423575,0.000644,0.005674
2026-04-20T00:00:00Z,NL,78.775837,12.57666,8.640282,0.000772,0.006449
2026-04-27T00:00:00Z,NL,79.064927,12.271405,8.65784,0.000943,0.004884
2026-05-04T00:00:00Z,NL,78.721616,12.421585,8.850564,0.000513,0.005722
2026-05-11T00:00:00Z,NL,77.128529,13.542709,9.321781,0.000871,0.006111
2026-05-18T00:00:00Z,NL,77.673436,13.377206,8.944106,0.000516,0.004736
2026-05-25T00:00:00Z,NL,77.926823,13.215402,8.85254,0.000575,0.00466
2026-06-01T00:00:00Z,NL,77.463773,13.522771,9.005763,0.000506,0.007187
2026-06-08T00:00:00Z,NL,77.400911,13.448012,9.14167,0.001016,0.008389
2025-06-09T00:00:00Z,NO,63.790636,26.610038,5.489406,0.002601,4.107319
2025-06-16T00:00:00Z,NO,65.269159,27.369642,5.608158,0.002754,1.750287
2025-06-23T00:00:00Z,NO,66.394565,27.892139,5.683514,0.002741,0.027041
2025-06-30T00:00:00Z,NO,66.620187,27.674587,5.673316,0.002846,0.029064
2025-07-07T00:00:00Z,NO,66.465695,27.616146,5.887645,0.002223,0.028291
2025-07-14T00:00:00Z,NO,65.972241,27.68155,6.328522,0.002252,0.015436
2025-07-21T00:00:00Z,NO,65.902425,27.956924,6.126339,0.001577,0.012735
2025-07-28T00:00:00Z,NO,65.693529,28.696204,5.59755,0.002218,0.0105
2025-08-04T00:00:00Z,NO,65.520979,28.990033,5.47651,0.001787,0.01069
2025-08-11T00:00:00Z,NO,65.714097,29.095136,5.17488,0.002275,0.013613
2025-08-18T00:00:00Z,NO,66.275025,29.021413,4.690386,0.001711,0.011465
2025-08-25T00:00:00Z,NO,66.514485,28.720303,4.752483,0.001706,0.011023
2025-09-01T00:00:00Z,NO,66.530351,28.66358,4.792518,0.002676,0.010876
2025-09-08T00:00:00Z,NO,66.843466,28.299437,4.837044,0.001172,0.018882
2025-09-15T00:00:00Z,NO,66.354573,28.734647,4.89593,0.001642,0.013207
2025-09-22T00:00:00Z,NO,66.2422,28.603639,5.141024,0.00125,0.011888
2025-09-29T00:00:00Z,NO,66.564189,28.685647,4.738433,0.001503,0.010228
2025-10-06T00:00:00Z,NO,66.409062,28.780736,4.799901,0.001439,0.008862
2025-10-13T00:00:00Z,NO,66.021,29.079044,4.882569,0.001706,0.01568
2025-10-20T00:00:00Z,NO,65.932741,29.309428,4.737113,0.001195,0.019523
2025-10-27T00:00:00Z,NO,66.097693,28.818284,5.073267,0.000798,0.009958
2025-11-03T00:00:00Z,NO,65.842262,29.295785,4.848903,0.001481,0.01157
2025-11-10T00:00:00Z,NO,65.676954,29.389639,4.921948,0.001585,0.009874
2025-11-17T00:00:00Z,NO,62.374946,32.606207,5.006227,0.001634,0.010986
2025-11-24T00:00:00Z,NO,64.080577,31.009989,4.900154,0.001058,0.008222
2025-12-01T00:00:00Z,NO,64.936227,30.115628,4.938089,0.001114,0.008942
2025-12-08T00:00:00Z,NO,65.41213,29.796576,4.775082,0.001265,0.014947
2025-12-15T00:00:00Z,NO,65.218668,29.965327,4.801579,0.001497,0.012929
2025-12-22T00:00:00Z,NO,64.635826,30.320872,5.023972,0.002287,0.017043
2025-12-29T00:00:00Z,NO,65.12159,30.037735,4.829044,0.002191,0.009439
2026-01-05T00:00:00Z,NO,64.671893,30.848831,4.469877,0.001367,0.008032
2026-01-12T00:00:00Z,NO,63.782528,31.764972,4.443323,0.001623,0.007554
2026-01-19T00:00:00Z,NO,63.115426,32.286414,4.587139,0.001336,0.009685
2026-01-26T00:00:00Z,NO,63.105196,32.266865,4.616248,0.001458,0.010233
2026-02-02T00:00:00Z,NO,63.523137,31.871618,4.596907,0.001094,0.007245
2026-02-09T00:00:00Z,NO,66.154784,29.325164,4.511388,0.001256,0.007407
2026-02-16T00:00:00Z,NO,65.180994,30.387065,4.422223,0.001324,0.008394
2026-02-23T00:00:00Z,NO,65.439414,29.949117,4.602883,0.000913,0.007673
2026-03-02T00:00:00Z,NO,65.784523,29.891628,4.314123,0.001104,0.008621
2026-03-09T00:00:00Z,NO,65.350859,30.156491,4.48379,0.001025,0.007835
2026-03-16T00:00:00Z,NO,65.311696,30.301693,4.375675,0.001203,0.009733
2026-03-23T00:00:00Z,NO,66.196388,29.449389,4.344549,0.001006,0.008668
2026-03-30T00:00:00Z,NO,66.379068,29.156854,4.455122,0.000921,0.008035
2026-04-06T00:00:00Z,NO,67.172454,28.74068,4.075042,0.004129,0.007696
2026-04-13T00:00:00Z,NO,67.113376,28.761099,4.113329,0.002676,0.00952
2026-04-20T00:00:00Z,NO,66.448621,29.294557,4.239054,0.004221,0.013546
2026-04-27T00:00:00Z,NO,64.736239,30.684963,4.563876,0.002424,0.012498
2026-05-04T00:00:00Z,NO,64.379289,31.287052,4.321738,0.001707,0.010214
2026-05-11T00:00:00Z,NO,63.988441,31.432413,4.5702,0.001717,0.007228
2026-05-18T00:00:00Z,NO,63.691757,31.824032,4.474913,0.001944,0.007353
2026-05-25T00:00:00Z,NO,63.837063,31.712696,4.441937,0.002014,0.006291
2026-06-01T00:00:00Z,NO,63.547655,31.856248,4.584521,0.001598,0.009978
2026-06-08T00:00:00Z,NO,64.094977,31.0903,4.804512,0.00101,0.009201
2025-06-09T00:00:00Z,MU,58.452043,36.200941,5.246309,0.070888,0.029818
2025-06-16T00:00:00Z,MU,57.283693,37.509947,5.123919,0.063548,0.018893
2025-06-23T00:00:00Z,MU,56.722817,38.034844,5.163446,0.063659,0.015235
2025-06-30T00:00:00Z,MU,56.402278,37.05167,6.456605,0.068594,0.020853
2025-07-07T00:00:00Z,MU,55.573996,36.762671,7.601944,0.044222,0.017168
2025-07-14T00:00:00Z,MU,55.810154,36.586657,7.562602,0.032367,0.00822
2025-07-21T00:00:00Z,MU,56.265631,35.99934,7.691197,0.034034,0.009798
2025-07-28T00:00:00Z,MU,56.3443,36.326447,7.298138,0.020913,0.010201
2025-08-04T00:00:00Z,MU,56.604066,36.125935,7.245993,0.018505,0.005502
2025-08-11T00:00:00Z,MU,56.629863,36.39459,6.942389,0.024745,0.008413
2025-08-18T00:00:00Z,MU,57.298084,35.998708,6.673801,0.023622,0.005785
2025-08-25T00:00:00Z,MU,56.827714,36.341338,6.777713,0.045274,0.00796
2025-09-01T00:00:00Z,MU,55.822077,37.045878,7.072854,0.049488,0.009703
2025-09-08T00:00:00Z,MU,56.278861,36.852119,6.80437,0.051258,0.013392
2025-09-15T00:00:00Z,MU,56.687209,36.32547,6.924984,0.043919,0.018418
2025-09-22T00:00:00Z,MU,57.118343,35.682005,7.132052,0.047273,0.020327
2025-09-29T00:00:00Z,MU,57.671449,35.35241,6.910813,0.056201,0.009127
2025-10-06T00:00:00Z,MU,57.779518,36.40505,5.747908,0.046484,0.02104
2025-10-13T00:00:00Z,MU,57.001974,35.567957,7.387063,0.029322,0.013683
2025-10-20T00:00:00Z,MU,56.969625,35.599684,7.387489,0.033767,0.009435
