geo_id,geo_name,geo_code,geo_type,geo_latitude,geo_longitude,parent_geo_id,parent_geo_name,parent_geo_type
354500,Kafr el-Sheikh,21,ADM1,31.3,30.9,357994,Egypt,COUNTRY
355182,South Sinai,26,ADM1,29.0,33.8,357994,Egypt,COUNTRY
358044,Damietta,20,ADM1,31.35,31.75,357994,Egypt,COUNTRY
358617,Port Said,19,ADM1,31.12339,32.41926,357994,Egypt,COUNTRY
359171,Beni Suweif,18,ADM1,28.9,30.6,357994,Egypt,COUNTRY
359781,Asyut,17,ADM1,27.2,31.1,357994,Egypt,COUNTRY
359787,Aswan,16,ADM1,23.3,32.9,357994,Egypt,COUNTRY
359797,Suez,15,ADM1,29.7,32.3,357994,Egypt,COUNTRY
360016,Sharqia,14,ADM1,30.7,31.8,357994,Egypt,COUNTRY
360483,New Valley,13,ADM1,24.8,28.9,357994,Egypt,COUNTRY
360621,Qalyubia,12,ADM1,30.3,31.25,357994,Egypt,COUNTRY
360631,Cairo,11,ADM1,30.05,31.65,357994,Egypt,COUNTRY
360688,Minya,10,ADM1,28.1,30.0,357994,Egypt,COUNTRY
360689,Monufia,09,ADM1,30.5,31.0,357994,Egypt,COUNTRY
360997,Giza,08,ADM1,29.99776,31.05286,357994,Egypt,COUNTRY
361056,Ismailia,07,ADM1,30.6,32.4,357994,Egypt,COUNTRY
361059,Alexandria,06,ADM1,31.0,29.75,357994,Egypt,COUNTRY
361294,Gharbia,05,ADM1,30.9,31.0,357994,Egypt,COUNTRY
361323,Faiyum,04,ADM1,29.3,30.5,357994,Egypt,COUNTRY
361370,Beheira,03,ADM1,30.6,30.2,357994,Egypt,COUNTRY
361468,Red Sea,02,ADM1,27.18624,33.78845,357994,Egypt,COUNTRY
361849,Dakahlia,01,ADM1,31.1,31.6,357994,Egypt,COUNTRY
7603259,Luxor,28,ADM1,25.7,32.65,357994,Egypt,COUNTRY
3582882,Usulutan,14,ADM1,13.43333,-88.53333,3585968,El Salvador,COUNTRY
3583101,Sonsonate Department,13,ADM1,13.7,-89.7,3585968,El Salvador,COUNTRY
3583176,San Vicente Department,12,ADM1,13.51667,-88.75,3585968,El Salvador,COUNTRY
3583332,Santa Ana Department,11,ADM1,14.1,-89.58333,3585968,El Salvador,COUNTRY
3583360,San Salvador Department,10,ADM1,13.78333,-89.18333,3585968,El Salvador,COUNTRY
3583462,San Miguel Department,09,ADM1,13.53333,-88.28333,3585968,El Salvador,COUNTRY
3584317,Morazan,08,ADM1,13.8,-88.1,3585968,El Salvador,COUNTRY
3584767,La Union,07,ADM1,13.55,-87.9,3585968,El Salvador,COUNTRY
3585087,La Paz Department,06,ADM1,13.46667,-88.98333,3585968,El Salvador,COUNTRY
3585155,La Libertad Department,05,ADM1,13.75,-89.38333,3585968,El Salvador,COUNTRY
3586831,Cuscatlan,04,ADM1,13.83333,-89.03333,3585968,El Salvador,COUNTRY
3587090,Chalatenango Department,03,ADM1,14.13333,-89.01667,3585968,El Salvador,COUNTRY
3587217,Cabanas,02,ADM1,13.86667,-88.75,3585968,El Salvador,COUNTRY
3587425,Ahuachapan,01,ADM1,13.86667,-89.91667,3585968,El Salvador,COUNTRY
2566978,Bioko Norte,04,ADM1,3.6833299999999998,8.78333,2309096,Equatorial Guinea,COUNTRY
2566980,Centro Sur,06,ADM1,1.5,10.41667,2309096,Equatorial Guinea,COUNTRY
2566981,Kie-Ntem,07,ADM1,2.05,11.0,2309096,Equatorial Guinea,COUNTRY
2566982,Litoral,08,ADM1,1.5,9.75,2309096,Equatorial Guinea,COUNTRY
2566983,Wele-Nzas,09,ADM1,1.5,11.1,2309096,Equatorial Guinea,COUNTRY
12168385,Djibloho,10,ADM1,1.59358,10.82252,2309096,Equatorial Guinea,COUNTRY
448499,Southern Red Sea,03,ADM1,13.75,41.5,338010,Eritrea,COUNTRY
448501,Maekel,05,ADM1,15.33333,38.91667,338010,Eritrea,COUNTRY
448502,Northern Red Sea,06,ADM1,16.0,39.0,338010,Eritrea,COUNTRY
587448,Vorumaa,21,ADM1,57.76667,26.93333,453733,Estonia,COUNTRY
587590,Viljandimaa,20,ADM1,58.33333,25.56667,453733,Estonia,COUNTRY
587875,Valgamaa,19,ADM1,57.91667,26.16667,453733,Estonia,COUNTRY
588334,Tartu,18,ADM1,58.38065,26.72496,453733,Estonia,COUNTRY
588879,Saare,14,ADM1,58.41667,22.58333,453733,Estonia,COUNTRY
589115,Raplamaa,13,ADM1,58.96667,24.7,453733,Estonia,COUNTRY
589373,Polvamaa,12,ADM1,58.08333,27.16667,453733,Estonia,COUNTRY
589576,Paernumaa,11,ADM1,58.46667,24.56667,453733,Estonia,COUNTRY
590854,Laeaene-Virumaa,08,ADM1,59.25,26.33333,453733,Estonia,COUNTRY
590856,Laeaene,07,ADM1,58.93333,23.55,453733,Estonia,COUNTRY
591901,Jogevamaa,05,ADM1,58.73333,26.46667,453733,Estonia,COUNTRY
591961,Jaervamaa,04,ADM1,58.91667,25.66667,453733,Estonia,COUNTRY
592075,Ida-Virumaa,03,ADM1,59.25,27.41667,453733,Estonia,COUNTRY
592133,Hiiumaa,02,ADM1,58.9,22.63333,453733,Estonia,COUNTRY
592170,Harjumaa,01,ADM1,59.33333,24.83333,453733,Estonia,COUNTRY
444178,Addis Ababa,44,ADM1,9.0,38.75,337996,Ethiopia,COUNTRY
444179,Afar,45,ADM1,12.0,41.5,337996,Ethiopia,COUNTRY
444180,Amhara,46,ADM1,11.5,38.5,337996,Ethiopia,COUNTRY
444181,Binshangul Gumuz,47,ADM1,11.0,35.5,337996,Ethiopia,COUNTRY
444182,Dire Dawa,48,ADM1,9.567,42.014,337996,Ethiopia,COUNTRY
444183,Gambela,49,ADM1,7.83333,34.5,337996,Ethiopia,COUNTRY
444184,Harari,50,ADM1,9.25,42.16667,337996,Ethiopia,COUNTRY
444185,Oromiya,51,ADM1,8.0,39.0,337996,Ethiopia,COUNTRY
444186,Somali,52,ADM1,7.0,44.0,337996,Ethiopia,COUNTRY
444187,Tigray,53,ADM1,14.16667,38.83333,337996,Ethiopia,COUNTRY
8299784,Sidama Region,SI,ADM1,6.718,38.448,337996,Ethiopia,COUNTRY
12902749,Central Ethiopia Regional State,55,ADM1,7.55605,37.82593,337996,Ethiopia,COUNTRY
12902766,South Ethiopia Regional State,56,ADM1,6.86327,37.7351,337996,Ethiopia,COUNTRY
12902784,South West Ethiopia Peoples' Region,SW,ADM1,7.26212,36.23569,337996,Ethiopia,COUNTRY
2610816,Vagar,VG,ADM1,62.08333,-7.25,2622320,Faroe Islands,COUNTRY
2612225,Streymoy,ST,ADM1,62.13333,-7.0,2622320,Faroe Islands,COUNTRY
2614219,Sandoy,SA,ADM1,61.83333,-6.75,2622320,Faroe Islands,COUNTRY
2616145,Nordoyar,NO,ADM1,62.28333,-6.58333,2622320,Faroe Islands,COUNTRY
2622387,Eysturoy,OS,ADM1,62.21667,-6.86667,2622320,Faroe Islands,COUNTRY
2194371,Western,05,ADM1,-18.0,177.5,2205218,Fiji,COUNTRY
2199295,Northern,03,ADM1,-16.5,179.5,2205218,Fiji,COUNTRY
2205272,Central,01,ADM1,-18.0,178.33333,2205218,Fiji,COUNTRY
6324593,Rotuma,04,ADM1,-12.50798,177.06596,2205218,Fiji,COUNTRY
830603,Lapland,19,ADM1,67.75,26.5,660013,Finland,COUNTRY
830664,Kainuu,18,ADM1,64.5,28.5,660013,Finland,COUNTRY
830667,North Ostrobothnia,17,ADM1,65.0,26.41667,660013,Finland,COUNTRY
830675,Central Ostrobothnia,16,ADM1,63.58333,24.08333,660013,Finland,COUNTRY
830676,Ostrobothnia,15,ADM1,63.08333,22.16667,660013,Finland,COUNTRY
830682,South Ostrobothnia,14,ADM1,62.75,23.0,660013,Finland,COUNTRY
830685,Central Finland,13,ADM1,62.5,25.5,660013,Finland,COUNTRY
830686,North Karelia,12,ADM1,62.83333,29.91667,660013,Finland,COUNTRY
830690,North Savo,11,ADM1,63.16667,27.5,660013,Finland,COUNTRY
830695,South Savo,10,ADM1,61.75,27.83333,660013,Finland,COUNTRY
830699,South Karelia,09,ADM1,60.96667,28.16667,660013,Finland,COUNTRY
830703,Kymenlaakso,08,ADM1,60.83333,26.91667,660013,Finland,COUNTRY
830704,Pirkanmaa,06,ADM1,61.7,23.71667,660013,Finland,COUNTRY
830705,Kanta-Haeme,05,ADM1,60.91667,24.33333,660013,Finland,COUNTRY
830708,Southwest Finland,02,ADM1,60.5,22.25,660013,Finland,COUNTRY
830709,Uusimaa,01,ADM1,60.41667,24.75,660013,Finland,COUNTRY
831040,Paijat-Hame,07,ADM1,61.25,25.83333,660013,Finland,COUNTRY
831041,Satakunta,04,ADM1,61.5,22.16667,660013,Finland,COUNTRY
2985244,Provence-Alpes-Cote d'Azur,93,ADM1,43.91667,6.08333,3017382,France,COUNTRY
2988289,Pays de la Loire,52,ADM1,47.5,-0.83333,3017382,France,COUNTRY
3012874,Ile-de-France,11,ADM1,48.7,2.5,3017382,France,COUNTRY
3023519,Corsica,94,ADM1,42.06153,8.9542,3017382,France,COUNTRY
3027939,Centre-Val de Loire,24,ADM1,47.5,1.75,3017382,France,COUNTRY
3030293,Brittany,53,ADM1,48.16667,-2.83333,3017382,France,COUNTRY
11071619,Bourgogne,27,ADM1,47.06981,5.04822,3017382,France,COUNTRY
11071620,Nouvelle-Aquitaine,75,ADM1,46.09165,1.26892,3017382,France,COUNTRY
11071621,Normandy,28,ADM1,49.19906,0.49988,3017382,France,COUNTRY
11071622,Grand Est,44,ADM1,48.69821,5.8667,3017382,France,COUNTRY
11071623,Occitanie,76,ADM1,44.02722,1.63559,3017382,France,COUNTRY
11071624,Hauts-de-France,32,ADM1,49.61232,2.65594,3017382,France,COUNTRY
11071625,Rhone-Alpes,84,ADM1,45.482,5.37437,3017382,France,COUNTRY
6690605,Guyane,GF,ADM1,3.9992900000000002,-52.99856,3381670,French Guiana,COUNTRY
4019991,Iles Marquises,04,ADM1,-9.75,-139.0,4030656,French Polynesia,COUNTRY
4030621,Iles Tuamotu-Gambier,03,ADM1,-18.14006,-140.88632,4030656,French Polynesia,COUNTRY
4034364,Leeward Islands,02,ADM1,-16.66667,-151.5,4030656,French Polynesia,COUNTRY
4034365,Iles du Vent,01,ADM1,-17.63739,-149.51715,4030656,French Polynesia,COUNTRY
4034366,Iles Australes,05,ADM1,-23.37156,-149.46617,4030656,French Polynesia,COUNTRY
1546558,Kerguelen,03,ADM1,-49.25,69.16667,1546748,French Southern Territories,COUNTRY
2396076,Woleu-Ntem,09,ADM1,1.5,12.0,2400553,Gabon,COUNTRY
2396924,Ogooue-Maritime,08,ADM1,-1.5833300000000001,9.58333,2400553,Gabon,COUNTRY
2396925,Ogooue-Lolo,07,ADM1,-0.83333,12.66667,2400553,Gabon,COUNTRY
2396926,Ogooue-Ivindo,06,ADM1,0.66667,12.83333,2400553,Gabon,COUNTRY
2397141,Nyanga,05,ADM1,-3.0,11.0,2400553,Gabon,COUNTRY
2397466,Ngouni,04,ADM1,-1.63333,11.16667,2400553,Gabon,COUNTRY
2397842,Moyen-Ogooue,03,ADM1,-0.41667,10.58333,2400553,Gabon,COUNTRY
2400454,Haut-Ogooue,02,ADM1,-1.3,13.9,2400553,Gabon,COUNTRY
2400682,Estuaire,01,ADM1,0.3,10.03333,2400553,Gabon,COUNTRY
2411683,Western,05,ADM1,13.23333,-16.35,2413451,Gambia,COUNTRY
2411711,Upper River,04,ADM1,13.36667,-14.16667,2413451,Gambia,COUNTRY
2412353,North Bank,07,ADM1,13.5,-16.0,2413451,Gambia,COUNTRY
2412707,Central River,03,ADM1,13.58333,-14.91667,2413451,Gambia,COUNTRY
2412716,Lower River,02,ADM1,13.4,-15.66,2413451,Gambia,COUNTRY
2413875,Banjul,01,ADM1,13.45,-16.58333,2413451,Gambia,COUNTRY
611716,Tbilisi,51,ADM1,41.71667,44.83333,614540,Georgia,COUNTRY
615929,Adjara,04,ADM1,41.66667,42.0,614540,Georgia,COUNTRY
865536,Kvemo Kartli,68,ADM1,41.51667,44.51667,614540,Georgia,COUNTRY
865537,Kakheti,67,ADM1,41.75,45.71667,614540,Georgia,COUNTRY
865538,Guria,65,ADM1,41.96667,42.2,614540,Georgia,COUNTRY
865539,Imereti,66,ADM1,42.16667,42.98333,614540,Georgia,COUNTRY
865540,Shida Kartli,73,ADM1,42.32,44.14,614540,Georgia,COUNTRY
865541,Mtskheta-Mtianeti,69,ADM1,42.28333,44.75,614540,Georgia,COUNTRY
865542,Racha-Lechkhumi and Kvemo Svaneti,70,ADM1,42.63333,43.13333,614540,Georgia,COUNTRY
865543,Samegrelo and Zemo Svaneti,71,ADM1,42.7,42.25,614540,Georgia,COUNTRY
865544,Samtskhe-Javakheti,72,ADM1,41.58333,43.26667,614540,Georgia,COUNTRY
6643410,Abkhazia,02,ADM1,43.0005,41.00501,614540,Georgia,COUNTRY
2822542,Thuringia,15,ADM1,50.91667,11.0,2921044,Germany,COUNTRY
2838632,Schleswig-Holstein,10,ADM1,54.2,9.75,2921044,Germany,COUNTRY
2842565,Saxony-Anhalt,14,ADM1,52.0,11.7333,2921044,Germany,COUNTRY
2842566,Saxony,13,ADM1,51.0,13.25,2921044,Germany,COUNTRY
2842635,Saarland,09,ADM1,49.40472,6.96083,2921044,Germany,COUNTRY
2847618,Rheinland-Pfalz,08,ADM1,49.66667,7.5,2921044,Germany,COUNTRY
2861876,North Rhine-Westphalia,07,ADM1,51.21895,6.76339,2921044,Germany,COUNTRY
2862926,Lower Saxony,06,ADM1,52.83333,9.16667,2921044,Germany,COUNTRY
2872567,Mecklenburg-Vorpommern,12,ADM1,53.83333,12.5,2921044,Germany,COUNTRY
2905330,Hesse,05,ADM1,50.55,9.0,2921044,Germany,COUNTRY
2911297,Free and Hanseatic City of Hamburg,04,ADM1,53.58333,10.0,2921044,Germany,COUNTRY
2944387,Free Hanseatic City of Bremen,03,ADM1,53.08333,8.83333,2921044,Germany,COUNTRY
2945356,Brandenburg,11,ADM1,52.45905,13.01582,2921044,Germany,COUNTRY
2950157,State of Berlin,16,ADM1,52.5,13.41667,2921044,Germany,COUNTRY
2951839,Bavaria,02,ADM1,49.0,11.5,2921044,Germany,COUNTRY
2953481,Baden-Wurttemberg,01,ADM1,48.5,9.0,2921044,Germany,COUNTRY
2294076,Western,09,ADM1,5.45,-2.25,2300660,Ghana,COUNTRY
2294234,Volta,08,ADM1,6.4,0.5,2300660,Ghana,COUNTRY
2294286,Upper West,11,ADM1,10.33333,-2.25,2300660,Ghana,COUNTRY
2294291,Upper East,10,ADM1,10.75,-0.75,2300660,Ghana,COUNTRY
2297169,Northern,06,ADM1,9.45,-0.1,2300660,Ghana,COUNTRY
2300569,Greater Accra,01,ADM1,5.75,0.0,2300660,Ghana,COUNTRY
2301360,Eastern,05,ADM1,6.5,-0.5,2300660,Ghana,COUNTRY
2302353,Central,04,ADM1,5.5,-1.0,2300660,Ghana,COUNTRY
2304116,Ashanti,02,ADM1,6.75,-1.5,2300660,Ghana,COUNTRY
12105069,Bono,13,ADM1,7.65,-2.5,2300660,Ghana,COUNTRY
12105070,Oti,16,ADM1,7.9,0.3,2300660,Ghana,COUNTRY
12105071,North East,15,ADM1,10.4,-0.6,2300660,Ghana,COUNTRY
12105072,Ahafo,12,ADM1,7.0,-2.45,2300660,Ghana,COUNTRY
12105073,Bono East,14,ADM1,7.75,-1.05,2300660,Ghana,COUNTRY
12105074,Savannah,17,ADM1,9.15,-1.6,2300660,Ghana,COUNTRY
12105075,Western North,18,ADM1,6.3,-2.8,2300660,Ghana,COUNTRY
736572,Mount Athos,736572,ADM1,40.15798,24.33021,390903,Greece,COUNTRY
6692632,Attica,ESYE31,ADM1,37.92037,23.9035,390903,Greece,COUNTRY
6697800,Central Greece,ESYE24,ADM1,38.35243,23.13995,390903,Greece,COUNTRY
6697801,Central Macedonia,ESYE12,ADM1,40.91351,22.84058,390903,Greece,COUNTRY
6697802,Crete,ESYE43,ADM1,35.15585,24.89502,390903,Greece,COUNTRY
6697803,East Macedonia and Thrace,ESYE11,ADM1,40.94671,25.33447,390903,Greece,COUNTRY
6697804,Epirus,ESYE21,ADM1,39.23651,20.71472,390903,Greece,COUNTRY
6697805,Ionian Islands,ESYE22,ADM1,37.79299,20.78305,390903,Greece,COUNTRY
6697806,North Aegean,ESYE41,ADM1,37.71942,26.81956,390903,Greece,COUNTRY
6697807,Peloponnese,ESYE25,ADM1,37.62728,22.43958,390903,Greece,COUNTRY
6697808,South Aegean,ESYE42,ADM1,36.16726,27.90603,390903,Greece,COUNTRY
6697809,Thessaly,ESYE14,ADM1,39.40224,21.98364,390903,Greece,COUNTRY
6697810,West Greece,ESYE23,ADM1,38.48799,21.2915,390903,Greece,COUNTRY
6697811,West Macedonia,ESYE13,ADM1,40.26695,21.32446,390903,Greece,COUNTRY
7602005,Kujalleq,04,ADM1,60.71905,-46.03683,3425505,Greenland,COUNTRY
7602006,Qeqqata,06,ADM1,66.94142,-53.66374,3425505,Greenland,COUNTRY
7602007,Sermersooq,07,ADM1,64.18284,-51.71831,3425505,Greenland,COUNTRY
11839534,Qeqertalik,11839534,ADM1,68.70716,-52.84289,3425505,Greenland,COUNTRY
11839537,Avannaata,11839537,ADM1,69.21536,-51.08301,3425505,Greenland,COUNTRY
3579907,Saint Patrick Parish,06,ADM1,12.2,-61.63333,3580239,Grenada,COUNTRY
3579913,Saint Mark Parish,05,ADM1,12.18333,-61.68333,3580239,Grenada,COUNTRY
3579919,Saint John Parish,04,ADM1,12.13333,-61.71667,3580239,Grenada,COUNTRY
3579926,Saint George Parish,03,ADM1,12.05,-61.73333,3580239,Grenada,COUNTRY
3579932,Saint David Parish,02,ADM1,12.05,-61.66667,3580239,Grenada,COUNTRY
3579938,Saint Andrew Parish,01,ADM1,12.11667,-61.65,3580239,Grenada,COUNTRY
7303836,Carriacou and Petite Martinique,10,ADM1,12.47303,-61.45379,3580239,Grenada,COUNTRY
6690363,Guadeloupe,GP,ADM1,16.25011,-61.58369,3579143,Guadeloupe,COUNTRY
4038478,Piti,PI,ADM1,13.46256,144.69282,4043988,Guam,COUNTRY
4038555,Santa Rita,SR,ADM1,13.38609,144.67208,4043988,Guam,COUNTRY
4038590,Sinajana,SJ,ADM1,13.46334,144.75381,4043988,Guam,COUNTRY
4038652,Talofofo,TF,ADM1,13.35522,144.7588,4043988,Guam,COUNTRY
4038661,Tamuning,TM,ADM1,13.48759,144.78094,4043988,Guam,COUNTRY
4038739,Umatac,UM,ADM1,13.30739,144.66909,4043988,Guam,COUNTRY
4038796,Yigo,YG,ADM1,13.53603,144.88913,4043988,Guam,COUNTRY
4038811,Yona,YN,ADM1,13.40972,144.77714,4043988,Guam,COUNTRY
4043396,Merizo,ME,ADM1,13.27125,144.67464,4043988,Guam,COUNTRY
4043416,Mangilao,MA,ADM1,13.44766,144.80071,4043988,Guam,COUNTRY
4043524,Agana Heights,AH,ADM1,13.46559,144.74773,4043988,Guam,COUNTRY
4043614,Chalan Pago-Ordot,CP,ADM1,13.4474,144.75888,4043988,Guam,COUNTRY
4043691,Asan,AS,ADM1,13.47214,144.7164,4043988,Guam,COUNTRY
4043725,Agat,AT,ADM1,13.35619,144.66938,4043988,Guam,COUNTRY
4043877,Dededo,DD,ADM1,13.517759999999999,144.83898,4043988,Guam,COUNTRY
4043885,Barrigada,BA,ADM1,13.46906,144.7988,4043988,Guam,COUNTRY
4044019,Hagatna,AN,ADM1,13.47279,144.75788,4043988,Guam,COUNTRY
4044041,Inarajan,IN,ADM1,13.29414,144.73479,4043988,Guam,COUNTRY
4044148,Mongmong-Toto-Maite,MT,ADM1,13.46857,144.78191,4043988,Guam,COUNTRY
3587586,Zacapa,22,ADM1,15.0,-89.5,3595528,Guatemala,COUNTRY
3588257,Totonicapan,21,ADM1,15.0,-91.33333,3595528,Guatemala,COUNTRY
3588668,Suchitepeque,20,ADM1,14.38084,-91.43046,3595528,Guatemala,COUNTRY
3588697,Solola,19,ADM1,14.66667,-91.25,3595528,Guatemala,COUNTRY
3589172,Santa Rosa Department,18,ADM1,14.16667,-90.3,3595528,Guatemala,COUNTRY
3589801,San Marcos,17,ADM1,15.0,-91.91667,3595528,Guatemala,COUNTRY
3590686,Sacatepequez,16,ADM1,14.58333,-90.75,3595528,Guatemala,COUNTRY
3590857,Retalhuleu,15,ADM1,14.33333,-91.83333,3595528,Guatemala,COUNTRY
3590964,Quiche,14,ADM1,15.5,-90.91667,3595528,Guatemala,COUNTRY
3590978,Quetzaltenango,13,ADM1,14.75,-91.66667,3595528,Guatemala,COUNTRY
3591410,Peten,12,ADM1,16.83333,-90.0,3595528,Guatemala,COUNTRY
3595067,Jutiapa,11,ADM1,14.16667,-89.83333,3595528,Guatemala,COUNTRY
3595236,Jalapa,10,ADM1,14.58333,-89.91667,3595528,Guatemala,COUNTRY
3595259,Izabal Department,09,ADM1,15.5,-89.0,3595528,Guatemala,COUNTRY
3595415,Huehuetenango,08,ADM1,15.66667,-91.58333,3595528,Guatemala,COUNTRY
3595530,Guatemala,07,ADM1,14.66667,-90.5,3595528,Guatemala,COUNTRY
3595802,Escuintla,06,ADM1,14.16667,-91.0,3595528,Guatemala,COUNTRY
3596416,El Progreso,05,ADM1,14.83333,-90.0,3595528,Guatemala,COUNTRY
3598464,Chiquimula,04,ADM1,14.66667,-89.41667,3595528,Guatemala,COUNTRY
3598571,Chimaltenango,03,ADM1,14.66667,-90.91667,3595528,Guatemala,COUNTRY
3599602,Baja Verapaz,02,ADM1,15.08333,-90.33333,3595528,Guatemala,COUNTRY
3599773,Alta Verapaz,01,ADM1,15.66667,-90.0,3595528,Guatemala,COUNTRY
6417214,Torteval,6417214,ADM1,49.43,-2.6488899999999997,3042362,Guernsey,COUNTRY
6417215,Saint Saviour,6417215,ADM1,49.44972,-2.62389,3042362,Guernsey,COUNTRY
6417223,Forest,6417223,ADM1,49.42583,-2.59194,3042362,Guernsey,COUNTRY
6417224,St Martin,6417224,ADM1,49.43333,-2.55722,3042362,Guernsey,COUNTRY
6417226,Saint Andrew,6417226,ADM1,49.44778,-2.57361,3042362,Guernsey,COUNTRY
6417228,St Peter Port,6417228,ADM1,49.46,-2.55194,3042362,Guernsey,COUNTRY
6417229,Castel,6417229,ADM1,49.465,-2.59361,3042362,Guernsey,COUNTRY
6417233,St Sampson,6417233,ADM1,49.48194,-2.53722,3042362,Guernsey,COUNTRY
2422464,Conakry,04,ADM1,9.60703,-13.597,2420477,Guinea,COUNTRY
8335085,Boke Region,B,ADM1,11.2625,-14.32992,2420477,Guinea,COUNTRY
8335086,Faranah,F,ADM1,10.3375,-10.69583,2420477,Guinea,COUNTRY
8335087,Kankan Region,K,ADM1,10.4,-9.25,2420477,Guinea,COUNTRY
8335088,Kindia,D,ADM1,10.08667,-13.21333,2420477,Guinea,COUNTRY
8335089,Labe Region,L,ADM1,11.61,-12.08667,2420477,Guinea,COUNTRY
8335090,Mamou Region,M,ADM1,10.69444,-12.29444,2420477,Guinea,COUNTRY
8335091,Nzerekore Region,N,ADM1,8.20833,-9.06944,2420477,Guinea,COUNTRY
2374776,Bissau,11,ADM1,11.853909999999999,-15.59097,2372248,Guinea-Bissau,COUNTRY
2374820,Biombo,12,ADM1,11.88281,-15.84332,2372248,Guinea-Bissau,COUNTRY
3375469,Upper Demerara-Berbice,18,ADM1,5.5,-58.33333,3378535,Guyana,COUNTRY
3376386,Potaro-Siparuni,17,ADM1,4.9,-59.3,3378535,Guyana,COUNTRY
3376407,Pomeroon-Supenaam,16,ADM1,7.08333,-58.83333,3378535,Guyana,COUNTRY
3377274,Mahaica-Berbice,15,ADM1,6.25,-57.83333,3378535,Guyana,COUNTRY
3378741,Essequibo Islands-West Demerara,14,ADM1,6.66667,-58.5,3378535,Guyana,COUNTRY
3378840,East Berbice-Corentyne,13,ADM1,4.0,-58.16667,3378535,Guyana,COUNTRY
3378950,Demerara-Mahaica,12,ADM1,6.5,-58.08333,3378535,Guyana,COUNTRY
3379023,Cuyuni-Mazaruni,11,ADM1,6.0,-60.0,3378535,Guyana,COUNTRY
3379515,Barima-Waini,10,ADM1,7.66667,-59.75,3378535,Guyana,COUNTRY
3716950,Sud-Est,13,ADM1,18.3,-72.4,3723988,Haiti,COUNTRY
3716952,Sud,12,ADM1,18.3,-73.73333,3723988,Haiti,COUNTRY
3719432,Ouest,11,ADM1,18.66381,-72.29141,3723988,Haiti,COUNTRY
3719536,Nord-Ouest,03,ADM1,19.83333,-73.0,3723988,Haiti,COUNTRY
3719540,Nord-Est,10,ADM1,19.48897,-71.85713,3723988,Haiti,COUNTRY
3719543,Nord,09,ADM1,19.6,-72.3,3723988,Haiti,COUNTRY
3724613,Grand'Anse,14,ADM1,18.5,-74.08333,3723988,Haiti,COUNTRY
3728069,Centre,07,ADM1,19.0,-72.0,3723988,Haiti,COUNTRY
3731053,Artibonite,06,ADM1,19.33333,-72.5,3723988,Haiti,COUNTRY
7115999,Nippes,15,ADM1,18.44835,-73.4285,3723988,Haiti,COUNTRY
3600193,Yoro Department,18,ADM1,15.25,-87.16667,3608932,Honduras,COUNTRY
3600456,Valle Department,17,ADM1,13.58333,-87.58333,3608932,Honduras,COUNTRY
3601689,Santa Barbara Department,16,ADM1,15.08333,-88.33333,3608932,Honduras,COUNTRY
3604249,Olancho Department,15,ADM1,14.83333,-86.0,3608932,Honduras,COUNTRY
3604318,Ocotepeque Department,14,ADM1,14.5,-89.0,3608932,Honduras,COUNTRY
3606066,Lempira Department,13,ADM1,14.5,-88.58333,3608932,Honduras,COUNTRY
3607251,La Paz Department,12,ADM1,14.08333,-87.91667,3608932,Honduras,COUNTRY
3608814,Bay Islands,11,ADM1,16.09597,-86.93291,3608932,Honduras,COUNTRY
3608833,Intibuca Department,10,ADM1,14.33333,-88.16667,3608932,Honduras,COUNTRY
3609583,Gracias a Dios Department,09,ADM1,15.25,-84.33333,3608932,Honduras,COUNTRY
3609672,Francisco Morazan Department,08,ADM1,14.25,-87.16667,3608932,Honduras,COUNTRY
3610942,El Paraiso Department,07,ADM1,14.08333,-86.5,3608932,Honduras,COUNTRY
3613140,Cortes Department,06,ADM1,15.41667,-88.0,3608932,Honduras,COUNTRY
3613229,Copan Department,05,ADM1,14.91667,-88.91667,3608932,Honduras,COUNTRY
3613319,Comayagua Department,04,ADM1,14.58333,-87.66667,3608932,Honduras,COUNTRY
3613358,Colon Department,03,ADM1,15.75,-85.66667,3608932,Honduras,COUNTRY
3613527,Choluteca Department,02,ADM1,13.33333,-87.08333,3608932,Honduras,COUNTRY
3615027,Atlantida Department,01,ADM1,15.66667,-87.0,3608932,Honduras,COUNTRY
1818224,Yuen Long,NYL,ADM1,22.41667,114.05,1819730,Hong Kong,COUNTRY
1818458,Tsuen Wan,NTW,ADM1,22.37908,114.10598,1819730,Hong Kong,COUNTRY
1818672,Tai Po,NTP,ADM1,22.43995,114.1654,1819730,Hong Kong,COUNTRY
1819049,Sai Kung District,NSK,ADM1,22.38198,114.27017,1819730,Hong Kong,COUNTRY
1819708,Islands,NIS,ADM1,22.26382,113.96038,1819730,Hong Kong,COUNTRY
7533598,Central and Western,HCW,ADM1,22.28219,114.14486,1819730,Hong Kong,COUNTRY
7533608,Eastern District,HEA,ADM1,22.27722,114.22519,1819730,Hong Kong,COUNTRY
7533609,Southern District,HSO,ADM1,22.24112,114.20769,1819730,Hong Kong,COUNTRY
7533610,Yau Tsim Mong District,KYT,ADM1,22.31327,114.16923,1819730,Hong Kong,COUNTRY
7533611,Sham Shui Po District,KSS,ADM1,22.32989,114.1625,1819730,Hong Kong,COUNTRY
7533612,Kowloon City,KKC,ADM1,22.32866,114.19121,1819730,Hong Kong,COUNTRY
