date,iqi_latency_p25,iqi_latency_p50,iqi_latency_p75,country_alpha2,country,year,month
2025-05-12 00:00:00+00:00,54.77977,78.68906,101.637272,LA,LAO,2025,5
2025-05-19 00:00:00+00:00,51.723388,74.495289,99.528284,LA,LAO,2025,5
2025-05-26 00:00:00+00:00,50.106326,72.875209,97.839307,LA,LAO,2025,5
2025-06-02 00:00:00+00:00,49.251757,70.756588,94.906108,LA,LAO,2025,6
2025-06-09 00:00:00+00:00,48.271043,70.681447,95.039817,LA,LAO,2025,6
2025-06-16 00:00:00+00:00,48.259332,69.081185,95.353846,LA,LAO,2025,6
2025-06-23 00:00:00+00:00,49.886505,71.097307,97.500649,LA,LAO,2025,6
2025-06-30 00:00:00+00:00,48.343603,68.982408,94.339465,LA,LAO,2025,6
2025-07-07 00:00:00+00:00,47.216301,68.639989,94.098139,LA,LAO,2025,7
2025-07-14 00:00:00+00:00,47.39117,68.099021,91.921677,LA,LAO,2025,7
2025-07-21 00:00:00+00:00,47.350754,69.790483,93.241745,LA,LAO,2025,7
2025-07-28 00:00:00+00:00,47.510937,68.732212,93.390199,LA,LAO,2025,7
2025-08-04 00:00:00+00:00,45.512265,66.881911,92.183218,LA,LAO,2025,8
2025-08-11 00:00:00+00:00,48.051133,69.518683,94.294065,LA,LAO,2025,8
2025-08-18 00:00:00+00:00,47.091158,69.442347,96.653781,LA,LAO,2025,8
2025-08-25 00:00:00+00:00,48.112932,69.760027,95.333496,LA,LAO,2025,8
2025-09-01 00:00:00+00:00,47.382225,69.863851,95.819743,LA,LAO,2025,9
2025-09-08 00:00:00+00:00,44.511046,68.783569,97.094212,LA,LAO,2025,9
2025-09-15 00:00:00+00:00,42.234033,66.39733,91.518606,LA,LAO,2025,9
2025-09-22 00:00:00+00:00,43.548552,68.1309,94.285709,LA,LAO,2025,9
2025-09-29 00:00:00+00:00,45.180424,70.877599,96.634801,LA,LAO,2025,9
2025-10-06 00:00:00+00:00,43.376346,67.801078,94.721749,LA,LAO,2025,10
2025-10-13 00:00:00+00:00,45.737033,68.053399,96.753743,LA,LAO,2025,10
2025-10-20 00:00:00+00:00,42.687132,65.863277,93.138916,LA,LAO,2025,10
2025-10-27 00:00:00+00:00,41.226542,63.136849,93.102936,LA,LAO,2025,10
2025-11-03 00:00:00+00:00,44.318099,66.392944,95.47993,LA,LAO,2025,11
2025-11-10 00:00:00+00:00,41.39375,64.051665,100.783542,LA,LAO,2025,11
2025-11-17 00:00:00+00:00,45.886489,68.1931,99.763594,LA,LAO,2025,11
2025-11-24 00:00:00+00:00,39.120162,59.380812,88.993425,LA,LAO,2025,11
2025-12-01 00:00:00+00:00,42.489795,59.891525,84.664475,LA,LAO,2025,12
2025-12-08 00:00:00+00:00,44.44835,65.079128,87.20669,LA,LAO,2025,12
2024-12-09 00:00:00+00:00,25.264707,34.031984,49.76669,LV,LVA,2024,12
2024-12-16 00:00:00+00:00,25.994664,34.077795,48.049634,LV,LVA,2024,12
2024-12-23 00:00:00+00:00,25.54868,33.812441,46.987587,LV,LVA,2024,12
2024-12-30 00:00:00+00:00,25.913037,34.169394,47.584142,LV,LVA,2024,12
2025-01-06 00:00:00+00:00,26.024152,33.971244,46.838109,LV,LVA,2025,1
2025-01-13 00:00:00+00:00,25.86824,34.011689,47.404542,LV,LVA,2025,1
2025-01-20 00:00:00+00:00,26.495537,36.140325,50.632254,LV,LVA,2025,1
2025-01-27 00:00:00+00:00,28.499835,38.594356,53.668416,LV,LVA,2025,1
2025-02-03 00:00:00+00:00,27.875361,36.916713,51.406951,LV,LVA,2025,2
2025-02-10 00:00:00+00:00,28.520868,38.310646,53.07968,LV,LVA,2025,2
2025-02-17 00:00:00+00:00,27.69185,37.342752,52.593817,LV,LVA,2025,2
2025-02-24 00:00:00+00:00,26.965482,36.079773,51.420899,LV,LVA,2025,2
2025-03-03 00:00:00+00:00,27.862758,36.817248,50.444068,LV,LVA,2025,3
2025-03-10 00:00:00+00:00,27.311065,36.136783,50.265647,LV,LVA,2025,3
2025-03-17 00:00:00+00:00,27.586426,36.407554,49.420811,LV,LVA,2025,3
2025-03-24 00:00:00+00:00,27.164463,36.527001,51.317709,LV,LVA,2025,3
2025-03-31 00:00:00+00:00,26.160843,34.871364,50.414623,LV,LVA,2025,3
2025-04-07 00:00:00+00:00,27.24067,36.012816,50.016969,LV,LVA,2025,4
2025-04-14 00:00:00+00:00,26.532728,36.094662,51.333241,LV,LVA,2025,4
2025-04-21 00:00:00+00:00,26.861953,35.64523,50.496922,LV,LVA,2025,4
2025-04-28 00:00:00+00:00,26.967564,36.178647,50.600891,LV,LVA,2025,4
2025-05-05 00:00:00+00:00,27.040963,37.157083,51.657982,LV,LVA,2025,5
2025-05-12 00:00:00+00:00,26.692376,35.563412,49.809836,LV,LVA,2025,5
2025-05-19 00:00:00+00:00,27.154241,36.28035,50.880798,LV,LVA,2025,5
2025-05-26 00:00:00+00:00,26.488738,35.204263,49.559125,LV,LVA,2025,5
2025-06-02 00:00:00+00:00,29.060886,37.814922,51.666857,LV,LVA,2025,6
2025-06-09 00:00:00+00:00,30.161649,39.221923,54.761603,LV,LVA,2025,6
2025-06-16 00:00:00+00:00,30.747751,39.801304,54.53762,LV,LVA,2025,6
2025-06-23 00:00:00+00:00,30.833111,39.408121,53.941072,LV,LVA,2025,6
2025-06-30 00:00:00+00:00,31.1826,40.455073,55.639896,LV,LVA,2025,6
2025-07-07 00:00:00+00:00,31.269465,40.371552,56.024472,LV,LVA,2025,7
2025-07-14 00:00:00+00:00,30.964706,40.808388,56.159478,LV,LVA,2025,7
2025-07-21 00:00:00+00:00,31.065612,40.568184,56.322741,LV,LVA,2025,7
2025-07-28 00:00:00+00:00,29.966625,39.14,53.394745,LV,LVA,2025,7
2025-08-04 00:00:00+00:00,31.78737,40.468516,55.017148,LV,LVA,2025,8
2025-08-11 00:00:00+00:00,31.222497,40.72058,56.347481,LV,LVA,2025,8
2025-08-18 00:00:00+00:00,30.282595,39.17735,52.608871,LV,LVA,2025,8
2025-08-25 00:00:00+00:00,31.262662,40.243156,54.509272,LV,LVA,2025,8
2025-09-01 00:00:00+00:00,30.283992,39.392356,53.163297,LV,LVA,2025,9
2025-09-08 00:00:00+00:00,29.509621,37.606376,49.913746,LV,LVA,2025,9
2025-09-15 00:00:00+00:00,31.316608,40.542918,53.852591,LV,LVA,2025,9
2025-09-22 00:00:00+00:00,30.097207,39.40031,52.926512,LV,LVA,2025,9
2025-09-29 00:00:00+00:00,30.327123,39.657075,53.223229,LV,LVA,2025,9
2025-10-06 00:00:00+00:00,31.697985,40.562926,54.246166,LV,LVA,2025,10
2025-10-13 00:00:00+00:00,31.425729,40.706839,54.090991,LV,LVA,2025,10
2025-10-20 00:00:00+00:00,30.551721,39.948267,55.207358,LV,LVA,2025,10
2025-10-27 00:00:00+00:00,31.192828,40.135345,55.403251,LV,LVA,2025,10
2025-11-03 00:00:00+00:00,31.743807,41.463431,55.898034,LV,LVA,2025,11
2025-11-10 00:00:00+00:00,31.014721,39.686688,53.476495,LV,LVA,2025,11
2025-11-17 00:00:00+00:00,31.045311,40.215995,55.188356,LV,LVA,2025,11
2025-11-24 00:00:00+00:00,30.761716,40.102729,54.279277,LV,LVA,2025,11
2025-12-01 00:00:00+00:00,30.52655,40.143954,54.154597,LV,LVA,2025,12
2025-12-08 00:00:00+00:00,31.273791,39.939417,53.693607,LV,LVA,2025,12
2024-12-09 00:00:00+00:00,61.331558,80.527301,115.371831,LB,LBN,2024,12
2024-12-16 00:00:00+00:00,60.687911,79.074302,110.10199,LB,LBN,2024,12
2024-12-23 00:00:00+00:00,60.341449,78.461655,110.192909,LB,LBN,2024,12
2024-12-30 00:00:00+00:00,59.97978,78.113616,108.159968,LB,LBN,2024,12
2025-01-06 00:00:00+00:00,59.069152,77.97602,110.174799,LB,LBN,2025,1
2025-01-13 00:00:00+00:00,58.641368,77.218493,107.802155,LB,LBN,2025,1
2025-01-20 00:00:00+00:00,59.189404,78.91751,109.177156,LB,LBN,2025,1
2025-01-27 00:00:00+00:00,60.203851,78.471751,109.84859,LB,LBN,2025,1
2025-02-03 00:00:00+00:00,58.461705,77.465033,111.153787,LB,LBN,2025,2
2025-02-10 00:00:00+00:00,58.357639,79.051574,115.428906,LB,LBN,2025,2
2025-02-17 00:00:00+00:00,55.346512,75.432384,108.95054,LB,LBN,2025,2
2025-02-24 00:00:00+00:00,58.190416,76.214428,108.030796,LB,LBN,2025,2
2025-03-03 00:00:00+00:00,58.45869,76.359809,108.194441,LB,LBN,2025,3
2025-03-10 00:00:00+00:00,56.727328,75.23854,110.032706,LB,LBN,2025,3
2025-03-17 00:00:00+00:00,56.043721,74.999057,105.996604,LB,LBN,2025,3
2025-03-24 00:00:00+00:00,53.976325,71.461945,102.311729,LB,LBN,2025,3
2025-03-31 00:00:00+00:00,55.327182,73.816973,106.726703,LB,LBN,2025,3
2025-04-07 00:00:00+00:00,53.934622,71.549696,102.720289,LB,LBN,2025,4
2025-04-14 00:00:00+00:00,55.666459,73.953444,107.312415,LB,LBN,2025,4
2025-04-21 00:00:00+00:00,56.510219,76.972074,113.20966,LB,LBN,2025,4
2025-04-28 00:00:00+00:00,55.079833,74.821159,110.217898,LB,LBN,2025,4
2025-05-05 00:00:00+00:00,54.070212,73.384384,106.232398,LB,LBN,2025,5
2025-05-12 00:00:00+00:00,52.92212,71.526922,99.84457,LB,LBN,2025,5
2025-05-19 00:00:00+00:00,52.670609,71.406743,100.94609,LB,LBN,2025,5
2025-05-26 00:00:00+00:00,52.200008,71.430213,100.213479,LB,LBN,2025,5
2025-06-02 00:00:00+00:00,52.473425,71.12385,101.017793,LB,LBN,2025,6
2025-06-09 00:00:00+00:00,51.725601,71.956694,100.89092,LB,LBN,2025,6
2025-06-16 00:00:00+00:00,51.077426,71.331476,102.627107,LB,LBN,2025,6
2025-06-23 00:00:00+00:00,50.930703,70.784402,100.102714,LB,LBN,2025,6
2025-06-30 00:00:00+00:00,53.829688,73.278738,103.736262,LB,LBN,2025,6
2025-07-07 00:00:00+00:00,54.481817,79.271039,127.004745,LB,LBN,2025,7
2025-07-14 00:00:00+00:00,56.497668,80.418123,123.614917,LB,LBN,2025,7
2025-07-21 00:00:00+00:00,53.012814,72.232817,99.71267,LB,LBN,2025,7
2025-07-28 00:00:00+00:00,53.607134,71.644085,99.270543,LB,LBN,2025,7
2025-08-04 00:00:00+00:00,54.248916,73.656597,103.400039,LB,LBN,2025,8
2025-08-11 00:00:00+00:00,53.798841,73.55694,100.735558,LB,LBN,2025,8
2025-08-18 00:00:00+00:00,55.191304,76.620135,105.953291,LB,LBN,2025,8
2025-08-25 00:00:00+00:00,54.141187,74.11152,101.728452,LB,LBN,2025,8
2025-09-01 00:00:00+00:00,53.834998,72.637018,100.98236,LB,LBN,2025,9
2025-09-08 00:00:00+00:00,55.500298,75.254854,106.115152,LB,LBN,2025,9
2025-09-15 00:00:00+00:00,54.03355,74.929738,110.383812,LB,LBN,2025,9
2025-09-22 00:00:00+00:00,53.891492,72.329872,100.735089,LB,LBN,2025,9
2025-09-29 00:00:00+00:00,54.042878,71.984238,99.925957,LB,LBN,2025,9
2025-10-06 00:00:00+00:00,55.755542,75.598017,111.185187,LB,LBN,2025,10
2025-10-13 00:00:00+00:00,54.742863,75.933457,107.899695,LB,LBN,2025,10
2025-10-20 00:00:00+00:00,54.280893,74.795495,107.088226,LB,LBN,2025,10
2025-10-27 00:00:00+00:00,57.897934,78.517129,111.803589,LB,LBN,2025,10
2025-11-03 00:00:00+00:00,55.121309,74.968324,103.358146,LB,LBN,2025,11
2025-11-10 00:00:00+00:00,56.468148,76.531122,107.408941,LB,LBN,2025,11
2025-11-17 00:00:00+00:00,52.981677,73.13398,101.506439,LB,LBN,2025,11
2025-11-24 00:00:00+00:00,54.299612,74.414844,102.668717,LB,LBN,2025,11
2025-12-01 00:00:00+00:00,55.89066,76.485236,108.842559,LB,LBN,2025,12
2025-12-08 00:00:00+00:00,55.089707,74.788935,104.878618,LB,LBN,2025,12
2024-12-09 00:00:00+00:00,41.801619,60.29896,121.448028,LS,LSO,2024,12
2024-12-16 00:00:00+00:00,38.763105,58.078044,96.138578,LS,LSO,2024,12
2024-12-23 00:00:00+00:00,43.320005,59.931139,99.706662,LS,LSO,2024,12
2024-12-30 00:00:00+00:00,47.416691,67.616871,106.521292,LS,LSO,2024,12
2025-01-06 00:00:00+00:00,41.966145,58.068951,104.858697,LS,LSO,2025,1
2025-01-13 00:00:00+00:00,41.974692,61.850296,94.573511,LS,LSO,2025,1
2025-01-20 00:00:00+00:00,43.099562,64.873577,127.347217,LS,LSO,2025,1
2025-01-27 00:00:00+00:00,45.100123,72.181833,133.736397,LS,LSO,2025,1
2025-02-03 00:00:00+00:00,43.699915,62.768915,105.10813,LS,LSO,2025,2
2025-02-10 00:00:00+00:00,47.901055,72.123468,123.388172,LS,LSO,2025,2
2025-02-17 00:00:00+00:00,41.746829,63.389977,110.283104,LS,LSO,2025,2
2025-02-24 00:00:00+00:00,36.700393,58.004973,113.012307,LS,LSO,2025,2
2025-03-03 00:00:00+00:00,41.837938,62.076288,109.043645,LS,LSO,2025,3
2025-03-10 00:00:00+00:00,43.034614,62.287972,123.004165,LS,LSO,2025,3
2025-03-17 00:00:00+00:00,38.300707,58.092774,111.193149,LS,LSO,2025,3
2025-03-24 00:00:00+00:00,40.302889,58.953267,118.664101,LS,LSO,2025,3
2025-03-31 00:00:00+00:00,38.726967,56.233855,104.640238,LS,LSO,2025,3
2025-04-07 00:00:00+00:00,47.7738,68.378143,122.361475,LS,LSO,2025,4
2025-04-14 00:00:00+00:00,41.214224,59.606646,94.71549,LS,LSO,2025,4
2025-04-21 00:00:00+00:00,39.176524,53.917793,94.333709,LS,LSO,2025,4
2025-04-28 00:00:00+00:00,39.678053,56.197296,96.708359,LS,LSO,2025,4
2025-05-05 00:00:00+00:00,39.724732,56.807673,114.266987,LS,LSO,2025,5
2025-05-12 00:00:00+00:00,36.280537,55.007614,104.714479,LS,LSO,2025,5
2025-05-19 00:00:00+00:00,40.807914,57.021492,83.94146,LS,LSO,2025,5
2025-05-26 00:00:00+00:00,36.262122,56.799392,92.960092,LS,LSO,2025,5
2025-06-02 00:00:00+00:00,38.328372,54.3122,87.57664,LS,LSO,2025,6
2025-06-09 00:00:00+00:00,37.467142,52.903004,86.761986,LS,LSO,2025,6
2025-06-16 00:00:00+00:00,41.282114,56.363443,90.317267,LS,LSO,2025,6
2025-06-23 00:00:00+00:00,45.2027,64.955412,120.900444,LS,LSO,2025,6
2025-06-30 00:00:00+00:00,41.553024,61.788395,115.537488,LS,LSO,2025,6
2025-07-07 00:00:00+00:00,40.496662,57.226423,102.145854,LS,LSO,2025,7
2025-07-14 00:00:00+00:00,39.626168,55.217499,86.264793,LS,LSO,2025,7
2025-07-21 00:00:00+00:00,36.553526,50.831115,75.085181,LS,LSO,2025,7
2025-07-28 00:00:00+00:00,39.262284,54.907277,84.866055,LS,LSO,2025,7
2025-08-04 00:00:00+00:00,35.426658,49.245005,70.583473,LS,LSO,2025,8
2025-08-11 00:00:00+00:00,37.115005,55.968211,83.14763,LS,LSO,2025,8
2025-08-18 00:00:00+00:00,41.624208,58.303256,91.836873,LS,LSO,2025,8
2025-08-25 00:00:00+00:00,44.975037,58.923616,83.269964,LS,LSO,2025,8
2025-09-01 00:00:00+00:00,51.209137,69.093354,95.941212,LS,LSO,2025,9
2025-09-08 00:00:00+00:00,46.510483,61.496033,89.353748,LS,LSO,2025,9
2025-09-15 00:00:00+00:00,46.156954,64.178962,104.684449,LS,LSO,2025,9
2025-09-22 00:00:00+00:00,46.420335,60.999382,104.267064,LS,LSO,2025,9
2025-09-29 00:00:00+00:00,50.840511,67.922801,113.227377,LS,LSO,2025,9
2025-10-06 00:00:00+00:00,45.436071,62.285856,107.314627,LS,LSO,2025,10
2025-10-13 00:00:00+00:00,48.329621,62.765075,93.851285,LS,LSO,2025,10
2025-10-20 00:00:00+00:00,44.560769,59.325642,98.007909,LS,LSO,2025,10
2025-10-27 00:00:00+00:00,46.637532,62.74829,104.052467,LS,LSO,2025,10
2025-11-03 00:00:00+00:00,46.679859,60.790992,89.568588,LS,LSO,2025,11
2025-11-10 00:00:00+00:00,42.962918,55.886412,82.178401,LS,LSO,2025,11
2025-11-17 00:00:00+00:00,50.728194,69.140119,108.884646,LS,LSO,2025,11
2025-11-24 00:00:00+00:00,45.570748,61.162485,96.884456,LS,LSO,2025,11
2025-12-01 00:00:00+00:00,44.684093,62.895034,101.391535,LS,LSO,2025,12
2025-12-08 00:00:00+00:00,43.959148,61.044401,92.423635,LS,LSO,2025,12
2024-12-09 00:00:00+00:00,144.482693,161.313868,223.19998,LR,LBR,2024,12
2024-12-16 00:00:00+00:00,141.287089,160.520513,207.52883,LR,LBR,2024,12
2024-12-23 00:00:00+00:00,144.085669,161.805058,217.149869,LR,LBR,2024,12
2024-12-30 00:00:00+00:00,141.777578,160.668404,218.094582,LR,LBR,2024,12
2025-01-06 00:00:00+00:00,144.966978,162.600011,214.704109,LR,LBR,2025,1
2025-01-13 00:00:00+00:00,143.0384,159.52857,209.727925,LR,LBR,2025,1
2025-01-20 00:00:00+00:00,142.124505,160.520425,213.772467,LR,LBR,2025,1
2025-01-27 00:00:00+00:00,143.216581,161.382241,209.103407,LR,LBR,2025,1
2025-02-03 00:00:00+00:00,141.509749,160.357446,203.457619,LR,LBR,2025,2
2025-02-10 00:00:00+00:00,141.265712,160.025001,206.274466,LR,LBR,2025,2
2025-02-17 00:00:00+00:00,141.057189,161.834811,222.290958,LR,LBR,2025,2
2025-02-24 00:00:00+00:00,144.479364,163.976095,217.236931,LR,LBR,2025,2
2025-03-03 00:00:00+00:00,140.456936,161.9391,212.151502,LR,LBR,2025,3
2025-03-10 00:00:00+00:00,138.447443,160.684429,225.837598,LR,LBR,2025,3
2025-03-17 00:00:00+00:00,126.314337,159.389418,211.020481,LR,LBR,2025,3
2025-03-24 00:00:00+00:00,142.069491,162.132499,207.806353,LR,LBR,2025,3
2025-03-31 00:00:00+00:00,140.798854,163.321104,220.382655,LR,LBR,2025,3
2025-04-07 00:00:00+00:00,142.835562,162.295077,196.528668,LR,LBR,2025,4
2025-04-14 00:00:00+00:00,128.449058,158.970773,189.402225,LR,LBR,2025,4
2025-04-21 00:00:00+00:00,116.860094,157.24778,183.776773,LR,LBR,2025,4
2025-04-28 00:00:00+00:00,127.019355,165.111032,208.280211,LR,LBR,2025,4
2025-05-05 00:00:00+00:00,119.287217,162.156931,214.025731,LR,LBR,2025,5
2025-05-12 00:00:00+00:00,120.915598,157.958593,196.760231,LR,LBR,2025,5
2025-05-19 00:00:00+00:00,139.684423,155.697645,184.663702,LR,LBR,2025,5
2025-05-26 00:00:00+00:00,130.642531,157.155926,196.686593,LR,LBR,2025,5
2025-06-02 00:00:00+00:00,124.282178,155.380123,195.764455,LR,LBR,2025,6
2025-06-09 00:00:00+00:00,120.505059,157.991185,192.536305,LR,LBR,2025,6
2025-06-16 00:00:00+00:00,124.447898,158.743383,189.027464,LR,LBR,2025,6
2025-06-23 00:00:00+00:00,136.106939,160.652635,205.294115,LR,LBR,2025,6
2025-06-30 00:00:00+00:00,144.543417,168.28548,197.569715,LR,LBR,2025,6
2025-07-07 00:00:00+00:00,146.801578,173.04712,201.968517,LR,LBR,2025,7
2025-07-14 00:00:00+00:00,144.531953,172.030838,207.205858,LR,LBR,2025,7
2025-07-21 00:00:00+00:00,132.937725,163.508874,197.99352,LR,LBR,2025,7
2025-07-28 00:00:00+00:00,140.212027,166.735685,192.747464,LR,LBR,2025,7
2025-08-04 00:00:00+00:00,145.873362,170.300766,227.876651,LR,LBR,2025,8
2025-08-11 00:00:00+00:00,140.361279,163.125652,222.155738,LR,LBR,2025,8
2025-08-18 00:00:00+00:00,141.508957,165.26386,223.226516,LR,LBR,2025,8
2025-08-25 00:00:00+00:00,143.381605,164.56067,201.888558,LR,LBR,2025,8
2025-09-01 00:00:00+00:00,141.855468,163.54952,221.836399,LR,LBR,2025,9
2025-09-08 00:00:00+00:00,141.108928,164.021533,210.303119,LR,LBR,2025,9
2025-09-15 00:00:00+00:00,141.427563,163.386264,226.485861,LR,LBR,2025,9
2025-09-22 00:00:00+00:00,132.368357,161.534001,222.643695,LR,LBR,2025,9
2025-09-29 00:00:00+00:00,130.295392,159.937794,222.977778,LR,LBR,2025,9
2025-10-06 00:00:00+00:00,138.212885,165.973226,201.257356,LR,LBR,2025,10
2025-10-13 00:00:00+00:00,136.054239,160.874052,224.645608,LR,LBR,2025,10
2025-10-20 00:00:00+00:00,126.115109,155.560118,209.981973,LR,LBR,2025,10
2025-10-27 00:00:00+00:00,135.643564,155.825908,204.795388,LR,LBR,2025,10
2025-11-03 00:00:00+00:00,132.463641,158.640402,216.926703,LR,LBR,2025,11
2025-11-10 00:00:00+00:00,128.23286,152.974122,208.550299,LR,LBR,2025,11
2025-11-17 00:00:00+00:00,126.22792,155.138232,193.305492,LR,LBR,2025,11
2025-11-24 00:00:00+00:00,141.83483,162.452499,198.892395,LR,LBR,2025,11
2025-12-01 00:00:00+00:00,140.644707,163.808194,227.084851,LR,LBR,2025,12
2025-12-08 00:00:00+00:00,138.190225,158.571942,192.569855,LR,LBR,2025,12
2024-12-09 00:00:00+00:00,71.266436,99.638745,143.74632,LY,LBY,2024,12
2024-12-16 00:00:00+00:00,67.850993,93.364498,132.418747,LY,LBY,2024,12
2024-12-23 00:00:00+00:00,66.640367,91.53774,128.946446,LY,LBY,2024,12
2024-12-30 00:00:00+00:00,65.251926,91.01509,130.042605,LY,LBY,2024,12
2025-01-06 00:00:00+00:00,67.672927,90.48661,126.573275,LY,LBY,2025,1
2025-01-13 00:00:00+00:00,67.158277,89.676818,125.732568,LY,LBY,2025,1
2025-01-20 00:00:00+00:00,64.567714,84.294044,116.92987,LY,LBY,2025,1
2025-01-27 00:00:00+00:00,64.948752,85.015203,115.23612,LY,LBY,2025,1
2025-02-03 00:00:00+00:00,63.798477,86.418866,122.855989,LY,LBY,2025,2
2025-02-10 00:00:00+00:00,64.437461,86.356639,124.574322,LY,LBY,2025,2
2025-02-17 00:00:00+00:00,65.89618,87.32422,123.291276,LY,LBY,2025,2
2025-02-24 00:00:00+00:00,62.858969,83.360563,115.934202,LY,LBY,2025,2
2025-03-03 00:00:00+00:00,63.191959,82.851547,115.409368,LY,LBY,2025,3
2025-03-10 00:00:00+00:00,62.182905,81.01828,114.01494,LY,LBY,2025,3
2025-03-17 00:00:00+00:00,59.206838,76.802737,103.730963,LY,LBY,2025,3
2025-03-24 00:00:00+00:00,58.541885,76.407334,103.171198,LY,LBY,2025,3
2025-03-31 00:00:00+00:00,62.268288,81.770436,114.04363,LY,LBY,2025,3
2025-04-07 00:00:00+00:00,60.795916,80.04504,110.74514,LY,LBY,2025,4
2025-04-14 00:00:00+00:00,59.103419,77.945285,108.592222,LY,LBY,2025,4
2025-04-21 00:00:00+00:00,59.486966,78.892395,111.280846,LY,LBY,2025,4
2025-04-28 00:00:00+00:00,59.462131,79.729893,113.714694,LY,LBY,2025,4
2025-05-05 00:00:00+00:00,60.768253,81.206965,115.100222,LY,LBY,2025,5
2025-05-12 00:00:00+00:00,65.395358,89.91847,129.000772,LY,LBY,2025,5
2025-05-19 00:00:00+00:00,62.057882,84.712547,122.964179,LY,LBY,2025,5
2025-05-26 00:00:00+00:00,59.81511,80.470422,114.664711,LY,LBY,2025,5
2025-06-02 00:00:00+00:00,59.66986,80.081477,113.236434,LY,LBY,2025,6
2025-06-09 00:00:00+00:00,61.135992,82.720643,117.033754,LY,LBY,2025,6
2025-06-16 00:00:00+00:00,58.685702,79.484626,112.8978,LY,LBY,2025,6
2025-06-23 00:00:00+00:00,60.199307,80.762589,112.508957,LY,LBY,2025,6
2025-06-30 00:00:00+00:00,59.815121,81.710589,114.829555,LY,LBY,2025,6
2025-07-07 00:00:00+00:00,61.891268,84.617973,124.73269,LY,LBY,2025,7
2025-07-14 00:00:00+00:00,63.949466,86.725272,125.823923,LY,LBY,2025,7
2025-07-21 00:00:00+00:00,60.724698,80.261937,111.624816,LY,LBY,2025,7
2025-07-28 00:00:00+00:00,60.197654,80.248769,111.532349,LY,LBY,2025,7
2025-08-04 00:00:00+00:00,59.474604,81.49518,117.068019,LY,LBY,2025,8
2025-08-11 00:00:00+00:00,61.869425,83.201302,117.646237,LY,LBY,2025,8
2025-08-18 00:00:00+00:00,61.794456,83.137668,115.867802,LY,LBY,2025,8
2025-08-25 00:00:00+00:00,62.20083,84.114507,120.163859,LY,LBY,2025,8
2025-09-01 00:00:00+00:00,61.999722,82.332027,115.228371,LY,LBY,2025,9
2025-09-08 00:00:00+00:00,63.357836,84.304243,116.248637,LY,LBY,2025,9
2025-09-15 00:00:00+00:00,66.732048,87.858814,125.312599,LY,LBY,2025,9
2025-09-22 00:00:00+00:00,62.505894,81.679464,114.840842,LY,LBY,2025,9
2025-09-29 00:00:00+00:00,66.488128,86.446048,118.512168,LY,LBY,2025,9
2025-10-06 00:00:00+00:00,64.243691,84.458721,121.471891,LY,LBY,2025,10
2025-10-13 00:00:00+00:00,64.337668,85.736233,125.406097,LY,LBY,2025,10
2025-10-20 00:00:00+00:00,63.059842,82.059616,113.280392,LY,LBY,2025,10
2025-10-27 00:00:00+00:00,61.669796,81.978083,119.153666,LY,LBY,2025,10
2025-11-03 00:00:00+00:00,65.457006,88.552574,130.692986,LY,LBY,2025,11
2025-11-10 00:00:00+00:00,64.450085,84.922858,121.030831,LY,LBY,2025,11
2025-11-17 00:00:00+00:00,62.610236,84.04615,120.264394,LY,LBY,2025,11
2025-11-24 00:00:00+00:00,60.213018,79.484631,114.29826,LY,LBY,2025,11
2025-12-01 00:00:00+00:00,61.384168,82.809803,122.431015,LY,LBY,2025,12
2025-12-08 00:00:00+00:00,62.240463,84.986949,125.024602,LY,LBY,2025,12
2024-12-09 00:00:00+00:00,14.931583,18.741343,24.344501,LI,LIE,2024,12
2024-12-16 00:00:00+00:00,14.361126,19.699121,29.201041,LI,LIE,2024,12
2024-12-23 00:00:00+00:00,15.106081,18.883194,24.706047,LI,LIE,2024,12
2024-12-30 00:00:00+00:00,14.381099,18.131872,27.308716,LI,LIE,2024,12
2025-01-06 00:00:00+00:00,15.997375,19.529142,28.420301,LI,LIE,2025,1
2025-01-13 00:00:00+00:00,21.753161,35.572505,43.724452,LI,LIE,2025,1
2025-01-20 00:00:00+00:00,15.515725,21.960348,30.175184,LI,LIE,2025,1
2025-01-27 00:00:00+00:00,16.579843,23.658566,40.702694,LI,LIE,2025,1
2025-02-03 00:00:00+00:00,15.787437,22.469499,31.522746,LI,LIE,2025,2
2025-02-10 00:00:00+00:00,15.905135,20.870695,28.787465,LI,LIE,2025,2
2025-02-17 00:00:00+00:00,12.821693,17.206791,23.730235,LI,LIE,2025,2
2025-02-24 00:00:00+00:00,12.710804,17.097719,23.625101,LI,LIE,2025,2
2025-03-03 00:00:00+00:00,16.496656,29.97394,43.290954,LI,LIE,2025,3
2025-03-10 00:00:00+00:00,14.556962,21.77705,31.63621,LI,LIE,2025,3
2025-03-17 00:00:00+00:00,13.873845,18.152671,23.456059,LI,LIE,2025,3
2025-03-24 00:00:00+00:00,14.31141,18.494246,25.214077,LI,LIE,2025,3
2025-03-31 00:00:00+00:00,14.423261,19.437182,27.060982,LI,LIE,2025,3
2025-04-07 00:00:00+00:00,14.440241,17.846049,24.566823,LI,LIE,2025,4
2025-04-14 00:00:00+00:00,15.349965,18.520856,24.793367,LI,LIE,2025,4
2025-04-21 00:00:00+00:00,14.115107,21.971975,36.327684,LI,LIE,2025,4
2025-04-28 00:00:00+00:00,13.887436,17.828669,22.534074,LI,LIE,2025,4
